id,field,z_phot,M_msun,R_pc,Sigma,logSigma,f444w_flux,f150w_flux,color_mag,color_excess,z_N,emit_enhance,sersic_enhance,z_sersic,geom_factor,geff_factor,z_final,dmag_N,dmag_emit,dmag_sersic,dmag_geo,dmag_final
47509,primer-uds-south,5.659403,12882495516.931322,196.7753709572188,105903.09384041282,5.024908647720257,0.3912922306296359,0.0825561573013864,-1.689379387259013,0.33726955522985724,3.133847189725082e-06,1.455,3.671056845830528,1.1504531179627024e-05,1.3,1.5389768098331813,2.3016768701483392e-05,6.80506270812808e-06,9.901366240326358e-06,2.4981772040979622e-05,3.2476303653273504e-05,4.998027819148855e-05
48686,primer-uds-south,4.843895,2344228815.3199177,188.83439301175304,20926.082544233588,4.320687934088293,0.0785397680011377,0.0240433269834655,-1.2852376282492417,0.7414113142396286,5.942476310409841e-07,1.455,3.671056845830528,2.1815168340515784e-06,1.3,1.0473411724080548,2.9702301181845347e-06,1.2903923352258944e-06,1.8775208477536763e-06,4.737103616038262e-06,6.158234700849741e-06,6.449772751551934e-06
48982,primer-uds-south,5.38785,3981071705.5349693,86.64903684941646,168780.64724028547,5.227322647985185,0.2183929420673716,0.0297575378047371,-2.164104012252995,-0.1374550697641248,2.1993017309933735e-06,1.455,3.671056845830528,8.073761675610154e-06,1.3,2.084403922678403,2.187767465963607e-05,4.77572302905346e-06,6.948677007272785e-06,1.7531950719597207e-05,2.279153593547637e-05,4.7506766907772736e-05
50716,primer-uds-south,7.8636265,10232929922.807537,69.90504346274642,666550.5746460998,5.823833107172882,0.1382567258517753,0.0106886821793538,-2.779405260105156,-0.7527563176162859,7.007127915539636e-06,1.455,3.671056845830528,2.572356490395198e-05,1.3,9.510533169338965,0.0003180382624284827,1.5215784938545493e-05,2.2138967085583696e-05,5.585801146333247e-05,7.261541490233223e-05,0.0006906113120339415
51593,primer-uds-south,4.457851,1000000000.0,98.23092206583677,32987.8253042185,4.518353685975524,0.3382511715775405,0.0195764956861146,-3.0937608912104304,-1.0671119487215601,4.873044025589354e-07,1.455,3.671056845830528,1.7889221630173351e-06,1.3,1.0936995784228556,2.543506440180371e-06,1.0581680651925325e-06,1.5396345348551348e-06,3.88459511976429e-06,5.0499736556935774e-06,5.523154058278592e-06
52581,primer-uds-south,6.166954,4677351412.871982,77.02489447674957,250950.40637129318,5.399587903284333,0.5267982479141547,0.052591286436522,-2.5018263190910117,-0.47517737660214143,2.906815341902902e-06,1.455,3.671056845830528,1.0671084360457855e-05,1.3,2.9660246687796104,4.1145909292470177e-05,6.312069314500722e-06,9.184060852598551e-06,2.3171965268354683e-05,3.012355484886109e-05,8.934720679305764e-05
55634,primer-uds-south,6.879805,40738027780.41122,74.47756139010417,2337756.2728254828,6.368799230998382,0.2095853358714432,0.1261843903012296,-0.5508881482876844,1.4757607942011859,2.6183223178534237e-05,1.455,3.671056845830528,9.612010069546666e-05,1.3,56.89924658034494,0.007109909704038626,5.6856146724393695e-05,8.272569348399284e-05,0.0002087221466601304,0.00027133879065816956,0.015438972756471785
55783,primer-uds-south,4.6260314,6456542290.346562,109.96452826156413,169959.28537356775,5.230344896346821,0.6631813257795897,0.0974618079524775,-2.081994562928523,-0.05534562043965252,2.8105799269718975e-06,1.455,3.671056845830528,1.031779868166405e-05,1.3,2.0957827324353713,2.811102360790874e-05,6.103096766159697e-06,8.88000579476236e-06,2.240481516417671e-05,2.9126259713429726e-05,6.104231216783402e-05
57494,primer-uds-south,4.0239935,12882495516.931322,122.47714623353806,273363.17511913576,5.436740010159713,1.4722219037829565,0.284601991052223,-1.784338352121949,0.24231059036692137,5.034930697238346e-06,1.455,3.671056845830528,1.8483516804379103e-05,1.3,3.235203779778406,7.773732645786246e-05,1.0933213092879529e-05,1.5907825050139714e-05,4.013644677153935e-05,5.217738080300116e-05,0.0001688044595928066
59568,primer-uds-south,8.901577,30199517204.02019,78.93528551401158,1542793.3525561497,6.1883077589505495,0.1593707144785903,0.0177899131828907,-2.3805867274111403,-0.35393778492227,1.8313753802188308e-05,1.455,3.671056845830528,6.723083126837825e-05,1.3,30.96875810868849,0.0027066719562953935,3.976781109612539e-05,5.786216514486245e-05,0.00014598989516812635,0.00018978686371856426,0.005877463474706844
59880,primer-uds-south,5.663111,1778279410.0389228,120.00611277187473,39304.6008840065,4.594443390619273,0.0753821870136544,0.0085743538257695,-2.3601683305829937,-0.3335193880941234,7.093248703686852e-07,1.455,3.671056845830528,2.6039719212848136e-06,1.3,1.1218630921948083,3.7976899890813483e-06,1.5402793853892967e-06,2.2411065057414272e-06,5.654453182225016e-06,7.350789136892521e-06,8.24657903118625e-06
59971,primer-uds-south,5.3915443,3890451449.942805,146.7388901779425,57512.15845493746,4.759759667153941,0.1162754475966133,0.0320826524735118,-1.3980443826119995,0.6286045598768708,1.269121862761959e-06,1.455,3.671056845830528,4.659018502485481e-06,1.3,1.2156982435724528,7.363148793316108e-06,2.755863109301474e-06,4.009780824033645e-06,1.011693013357298e-05,1.3152009173644875e-05,1.5988874451848863e-05
60046,primer-uds-south,5.462843,6025595860.743568,120.8085278514652,131418.02708108423,5.118654943038411,0.1044750644726981,0.0424707439418836,-0.9773069485383001,1.0493419939505702,2.387541689044295e-06,1.455,3.671056845830528,8.764801262271842e-06,1.3,1.7450570396517535,1.9883601587038867e-05,5.184480904329533e-06,7.543419715799471e-06,1.903252411591658e-05,2.474228135069156e-05,4.3176692248068595e-05
60446,primer-uds-south,4.36605,1202264434.617413,100.02763199041787,38248.12517767338,4.582610152040061,0.2953123697060518,0.0275649213665657,-2.5748122016358317,-0.5481632591469614,5.753452978562171e-07,1.455,3.671056845830528,2.11212529441147e-06,1.3,1.1169828872576069,3.0669701524820106e-06,1.2493464402396893e-06,1.8177990705487482e-06,4.586421802255912e-06,5.962348342932686e-06,6.659841066924559e-06
62395,primer-uds-south,5.6591854,4786300923.22638,79.42886599802144,241486.80351217504,5.382893402920098,0.5538841552694574,0.044467938269406,-2.7384298688635895,-0.7117809263747192,2.8844976768109037e-06,1.455,3.671056845830528,1.0589154943238922e-05,1.3,2.8558685506199843,3.931360495404964e-05,6.263607120508624e-06,9.113548360340047e-06,2.2994057799336024e-05,2.989227513913683e-05,8.53684084763405e-05
66511,primer-uds-south,7.1307554,18197008586.099827,111.28508555443562,467709.5086076116,5.669976199273138,1.2282949366372344,0.0305383394254464,-4.011143109292785,-1.9844941668039149,7.827293010203043e-06,1.455,3.671056845830528,2.8734437589427323e-05,1.3,6.002319269778415,0.0002242152489840443,1.6996750812855374e-05,2.473027243270457e-05,6.23960384284083e-05,8.11148499569308e-05,0.0004868772269616706
67076,primer-uds-south,7.9367976,33113112148.259075,85.7376135588745,1433861.966459009,6.156507345131959,0.2180790268953424,0.0375728712570802,-1.909348790497444,0.1173001519914263,1.8487456477986352e-05,1.455,3.671056845830528,6.786850366550574e-05,1.3,27.85147366202977,0.0024573091950175654,4.014500166407999e-05,5.8410977421236394e-05,0.0001473745831847988,0.00019158695814023845,0.005335979118631251
68947,primer-uds-south,5.6559973,3388441561.3920207,82.59408137195713,158107.42762583864,5.198952272848992,0.7254275601061241,0.0403216718237488,-3.13763880118005,-1.1109898586911795,1.963810729323929e-06,1.455,3.671056845830528,7.209260821800052e-06,1.3,1.9831856182797991,1.858649309428843e-05,4.264360816238914e-06,6.20464498762762e-06,1.5654710967545324e-05,2.035112425780892e-05,4.0360056943911805e-05
69772,primer-uds-south,5.4293756,8511380382.023759,69.60870252850678,559143.202689011,5.747523049698423,0.713663673564827,0.0689523153732568,-2.537361842677118,-0.5107129001882478,5.853087504133413e-06,1.455,3.671056845830528,2.1487016951294084e-05,1.3,7.538704070915246,0.0002105795408113093,1.2709818025710088e-05,1.849278522740818e-05,4.665846447254326e-05,6.0656003814306235e-05,0.00045726766288036114
6756,ceers-full,7.136083,6918309709.189363,54.396483832198435,744232.2257830597,5.871708471351662,0.2080753279343096,0.0233523104120413,-2.374726832161718,-0.3480778896728478,6.088043231594756e-06,1.455,3.671056845830528,2.234955278305814e-05,1.3,11.040834642571264,0.0003207850315971123,1.3220017905350216e-05,1.9235126052284565e-05,4.853143723343807e-05,6.309086840346949e-05,0.0006965758454989307
9246,ceers-full,4.6044097,1737800828.7493763,69.26564929034056,115296.01795496585,5.061814308074847,0.2752648345263825,0.0344534581404835,-2.256294785100917,-0.2296458426120469,1.2009658164501011e-06,1.455,3.671056845830528,4.408813782087593e-06,1.3,1.6122496845641527,9.240541218314654e-06,2.607864135193562e-06,3.794442316706633e-06,9.573617486498234e-06,1.2445702732447706e-05,2.0065580304568028e-05
12234,ceers-full,6.142212,8128305161.640995,57.94758580918855,770512.0460370559,5.886779432783871,0.3359434827828025,0.0518867679342621,-2.028024003245324,-0.00137506075645355,6.714492737811606e-06,1.455,3.671056845830528,2.464928453142266e-05,1.3,11.577334945987845,0.0003709849301590084,1.4580335724055189e-05,2.12143884785003e-05,5.3525241274300215e-05,6.958281365659028e-05,0.0008055835401866029
12544,ceers-full,4.549665,1778279410.0389228,83.87673704464756,80457.59982101919,4.905567072728969,0.0687515328091053,0.0204587692402197,-1.3160072032887074,0.7106417392001629,1.0148620867314942e-06,1.455,3.671056845830528,3.7256164110695066e-06,1.3,1.3569091787776544,6.571920036220339e-06,2.203745020801536e-06,3.2064490052662353e-06,8.090073245078418e-06,1.0517095218601942e-05,1.4270743036199557e-05
13736,ceers-full,5.356953,3890451449.942805,64.48052529472373,297846.8378373445,5.473992993667423,0.3617939405639322,0.0352841742064689,-2.527203328149281,-0.5005543856604109,2.8881516208350673e-06,1.455,3.671056845830528,1.060256877946311e-05,1.3,3.542123225211814,4.882228665683455e-05,6.271541559143012e-06,9.125092968553083e-06,2.3023185574602617e-05,2.9930141246983405e-05,0.00010601624844481001
14076,ceers-full,5.661391,2754228703.3381634,73.16689272624528,163764.93001814772,5.214220903954945,0.0747332196790593,0.01639969110936,-1.6466950623542718,0.3799538801345985,1.8019135206839952e-06,1.455,3.671056845830528,6.614926965701569e-06,1.3,2.0364263928401787,1.7512055417564337e-05,3.9128054944996e-06,5.693131994496918e-06,1.436413139698606e-05,1.8673370816081877e-05,3.802694517316068e-05
19354,ceers-full,5.4279175,1148153621.496884,63.349080495239264,91068.77531201734,4.959369496246325,0.2034118053108284,0.0183961024957554,-2.60912583407162,-0.5824768915827496,8.675774196976683e-07,1.455,3.671056845830528,3.1849260258691105e-06,1.3,1.4297949935295362,5.919928672514449e-06,1.8839204299927944e-06,2.7411042256395157e-06,6.915978991525039e-06,8.990772688982551e-06,1.2854961778669338e-05
20010,ceers-full,8.934445,10715193052.376049,64.42038348903961,821870.7335444671,5.914803515687231,0.0447027347231655,0.0112781287712442,-1.4952426081807286,0.5314063343081417,7.962056404927181e-06,1.455,3.671056845830528,2.922916167219673e-05,1.3,12.652319425837605,0.00048076169703390744,1.7289385806311587e-05,2.515605634818336e-05,6.347031812446532e-05,8.25114135618049e-05,0.0010439607606613445
20632,ceers-full,5.653135,2344228815.3199177,62.625804274768534,190258.2486033993,5.27934349458996,0.3066072397184151,0.0224542637994103,-2.838208961982037,-0.8115600194931667,1.7918235463126301e-06,1.455,3.671056845830528,6.577886096211315e-06,1.3,2.2978435700559947,1.9649439251961865e-05,3.890895393539455e-06,5.661252797599907e-06,1.428369817086348e-05,1.8568807622122525e-05,4.266821519810098e-05
20897,ceers-full,4.533114,467735141.2871981,66.4479321401957,33719.97056282172,4.527887186818373,0.5967651872280724,0.0203334513273608,-3.668980949503315,-1.6423320070144447,3.3695126057659177e-07,1.455,3.671056845830528,1.2369672318509234e-06,1.3,1.0968362333196486,1.7637756231201592e-06,7.316803656937925e-07,1.0645949320844682e-06,2.686040215439981e-06,3.491852280071976e-06,3.829990102182772e-06
22049,ceers-full,7.1350226,10471285480.508986,55.6208414369509,1077395.1546274752,6.032375018060426,0.2194531713745404,0.0204833755237493,-2.5748508357275837,-0.5482018932387134,9.011788717461007e-06,1.455,3.671056845830528,3.308278866441355e-05,1.3,18.489187548899015,0.0007951760495340122,1.9568850560356488e-05,2.8472677565318693e-05,7.183836281463126e-05,9.338987165902063e-05,0.0017267028522712413
22239,ceers-full,7.131442,933254300.7969924,63.88495294759667,72786.85737002402,4.862052968777981,0.0800947768205443,0.0026236788688178,-3.711733795240323,-1.6850848527514528,6.992781792625404e-07,1.455,3.671056845830528,2.567089947121656e-06,1.3,1.3071047693447309,4.362092167185518e-06,1.5184632728453708e-06,2.2093640619900146e-06,5.5743649929212275e-06,7.246674490797596e-06,9.472162788810337e-06
23054,ceers-full,6.8682966,8709635899.560797,64.28460296438449,670866.6385038665,5.826636195402584,0.1012552025531168,0.0186780097743542,-1.8352168710880967,0.19143207140077356,6.485472016084759e-06,1.455,3.671056845830528,2.3808536443090273e-05,1.3,9.593328242937334,0.0002969240366072509,1.408302354561784e-05,2.049079925887396e-05,5.169957999713289e-05,6.720945399627276e-05,0.0006447623532148408
24464,ceers-full,5.655386,5248074602.497734,61.57873392283105,440543.3159996781,5.64398861643655,0.219087529547487,0.0304983900116038,-2.1408518609687874,-0.11420291847991715,4.07960203989533e-06,1.455,3.671056845830528,1.4976450996821938e-05,1.3,5.5728823972283825,0.00010850060017308517,8.858743271438957e-06,1.2889471459943683e-05,3.252095013207111e-05,4.227723517169244e-05,0.00023560605969180946
28748,ceers-full,4.7529554,3090295432.5135922,65.65756697521525,228181.56612827085,5.35828055659342,0.5560728343814113,0.0543868500067924,-2.5240944330449016,-0.49744549055603127,2.253013377230647e-06,1.455,3.671056845830528,8.270940182230325e-06,1.3,2.7046214255221583,2.9080690633893966e-05,4.892356386927397e-06,7.118378542979363e-06,1.7960118406472528e-05,2.3348153928414286e-05,6.314791736117862e-05
29421,ceers-full,4.785098,2290867652.76777,70.82442982441934,145373.06715845747,5.162483953511249,0.1387632104903372,0.0326230169226104,-1.5718755448238453,0.454773397665025,1.548336917034542e-06,1.455,3.671056845830528,5.68403283893179e-06,1.3,1.8668282133348015,1.3794446730011184e-05,3.3621708959759727e-06,4.89195865364504e-06,1.2342720484524754e-05,1.604553662988218e-05,2.9954260478761063e-05
30600,ceers-full,4.025932,295120922.66663903,87.27410747781781,12333.2999849702,4.09107929504763,0.1018813878972683,0.0102646274100496,-2.4918791570110788,-0.4652302145222085,1.6186879718599508e-07,1.455,3.671056845830528,5.942295560360005e-07,1.3,1.0214203247347846,7.890455899212881e-07,3.5149362705097133e-07,5.114232273591633e-07,1.2903530858512708e-06,1.6774590116066519e-06,1.7133907283645573e-06
36886,ceers-full,4.4499197,1230268770.812381,71.03828593380159,77600.61792177071,4.889865179492039,0.2931598692670186,0.0351343893424151,-2.3034302742997155,-0.2767813318108452,8.290029610923591e-07,1.455,3.671056845830528,3.0433169955318834e-06,1.3,1.3380686327293783,5.293817114525455e-06,1.8001570574193382e-06,2.6192285185451374e-06,6.6084788892094e-06,8.591022555972221e-06,1.1495377805216998e-05
36985,ceers-full,5.6537137,1862087136.6628656,61.34467743649027,157505.72820179546,5.197296352926847,0.2600367305809652,0.0180072474158705,-2.8989684133185056,-0.8723194708296353,1.4530202554683616e-06,1.455,3.671056845830528,5.334119955967551e-06,1.3,1.9775784905672857,1.3713233158335293e-05,3.155193395217813e-06,4.590806390041918e-06,1.1582894313433618e-05,1.5057762607463706e-05,2.9777907448588592e-05
39094,ceers-full,4.73153,2511886431.509582,68.47869120959936,170505.82664821876,5.231739224606711,0.2626799502883484,0.0545960004274063,-1.7056652423315994,0.32098370015727085,1.7558730145592664e-06,1.455,3.671056845830528,6.445909650506881e-06,1.3,2.1010725731592865,1.7606321168465602e-05,3.812829805729587e-06,5.547667367336549e-06,1.3997114960310282e-05,1.819624944840337e-05,3.8231640650405115e-05
40589,ceers-full,8.006711,11220184543.019653,59.37592096716466,1013046.5676562405,6.0056294094385665,0.1173545128868553,0.0175073876138433,-2.0656961199564177,-0.03904717746754738,9.045617029399013e-06,1.455,3.671056845830528,3.320697432053645e-05,1.3,16.94598025848569,0.0007315421506638076,1.9642307806390378e-05,2.8579557858297997e-05,7.210802854055982e-05,9.374043710272776e-05,0.0015885235965646441
41179,ceers-full,7.24225,28183829312.644493,57.4217396408689,2720805.1184924217,6.434697435938384,0.194694606030246,0.0546248149494663,-1.3799098522995958,0.6467390901892744,2.3494824754912547e-05,1.455,3.671056845830528,8.625083725811026e-05,1.3,71.18644762396731,0.007981857921697134,5.101836372171219e-05,7.423171921509124e-05,0.0001872913134036634,0.00024347870742476242,0.017332384253644112
41913,ceers-full,5.2459974,6025595860.743568,61.63378721184913,504908.1931010337,5.703212418011191,1.5833884306465689,0.0644489859060268,-3.475928447902134,-1.449279505413264,4.679825947511953e-06,1.455,3.671056845830528,1.7179907081909093e-05,1.3,6.610812229874142,0.0001476450817987418,1.016211292636049e-05,1.4785874307854513e-05,3.7305694226418576e-05,4.849740249434415e-05,0.000320607221526739
42093,ceers-full,6.445882,4168693834.7033467,56.23605433097119,419585.4730977117,5.622820443623722,0.4399054869462038,0.0263241480959321,-3.0575126338914735,-1.0308636914026033,3.5484093412501658e-06,1.455,3.671056845830528,1.3026412404005414e-05,1.3,5.250478006935739,8.891335938745694e-05,7.705272982194498e-06,1.1211172189092996e-05,2.8286495130278117e-05,3.677244366936155e-05,0.00019307290674726616
47021,ceers-full,8.0230665,4570881896.148752,65.36525512787183,340530.64897926146,5.532156206068325,0.0424363142031808,0.0112659609499211,-1.4399235369113725,0.5867254055774977,3.3473536254969052e-06,1.455,3.671056845830528,1.2288325442296052e-05,1.3,4.107716667534346,6.562004700602761e-05,7.26868604266075e-06,1.057593819207139e-05,2.6683759657102554e-05,3.468888755423332e-05,0.00014249212158474895
48983,ceers-full,7.136761,34673685045.2531,51.93081889094175,4092604.5743522365,6.61199978533111,0.7843137087323472,0.0657612154918646,-2.6912999352481832,-0.6646509927593129,3.196122266344982e-05,1.455,3.671056845830528,0.00011733146525977128,1.3,130.48122094305816,0.019902418694772862,6.940291318808704e-05,0.00010098123868866664,0.00025478203957970876,0.0003312166514536214,0.04321755307833986
49360,ceers-full,4.737312,3311311214.8259077,68.91183834860217,221953.7341414922,5.346262455977302,0.1341308634738335,0.0441366193003518,-1.2068241390462058,0.8198248034426645,2.300142380729649e-06,1.455,3.671056845830528,8.443953433162506e-06,1.3,2.635312633593536,2.8928194307855265e-05,4.994695717713474e-06,7.267282269273105e-06,1.8335811907352472e-05,2.3836555479558215e-05,6.281677579663299e-05
55490,ceers-full,7.1493306,45708818961.48752,52.387914284993016,5301367.493325032,6.724387910770717,0.8250980735835631,0.0957451028504416,-2.33847250781952,-0.3118235653306498,4.176547715633897e-05,1.455,3.671056845830528,0.0001533234408341567,1.3,191.89254765192618,0.0382481133793534,9.069258131527164e-05,0.00013195770581372022,0.0003329376215034698,0.0004328189079545107,0.0830547229193156
57051,ceers-full,5.668079,5623413251.903491,64.39483006557025,431666.2797161401,5.635148124391306,0.2169475866769973,0.0363350988767232,-1.940071192628532,0.0865777498603384,4.180204748422848e-06,1.455,3.671056845830528,1.5345769258670977e-05,1.3,5.435364279340011,0.00010843279988784656,9.077199277329069e-06,1.3207324948513795e-05,3.33229145480068e-05,4.331978891240884e-05,0.00023545883324305647
58630,ceers-full,4.546808,1995262314.9688828,68.52601108185242,135250.60703832484,5.131139223004508,0.2218719160404731,0.0346640777475001,-2.015556709414966,0.011092233073904278,1.393776390249076e-06,1.455,3.671056845830528,5.116632358980832e-06,1.3,1.777885976881873,1.1825825595859651e-05,3.0265469764610344e-06,4.403625850750806e-06,1.1110625997164967e-05,1.4443813796314457e-05,2.5679454001160402e-05
59162,ceers-full,7.84113,39810717055.34969,53.05169831149987,4502477.433239929,6.653451544779981,0.2331202120648058,0.0484836275695923,-1.704962057469813,0.3216868850190573,3.592106997459146e-05,1.455,3.671056845830528,0.0001318682898397814,1.3,150.41163736576598,0.0257848830088524,7.800161237012825e-05,0.0001134923459985366,0.0002863483530771785,0.0003722528590003321,0.05599116203632756
59626,ceers-full,6.367115,20417379446.695316,57.40807305352339,1971987.6372537157,6.294904187943264,0.2134281412175038,0.0607908284177145,-1.3635340508604321,0.6631148916284382,1.702454783374619e-05,1.455,3.671056845830528,6.249808287224323e-05,1.3,44.30752750164467,0.0035998761833605803,3.696833590546964e-05,5.3788928742458327e-05,0.00013571286260473682,0.0001764267213861579,0.007817031809842192
60774,ceers-full,5.2847676,4265795188.0159345,62.041777733201435,352761.8896087843,5.547481660284552,0.3242147877736243,0.0432579860489375,-2.186916308378223,-0.16026736588935275,3.2912761461277315e-06,1.455,3.671056845830528,1.2082461827760927e-05,1.3,4.2766465616894696,6.717414448216945e-05,7.146915343415371e-06,1.0398761824669366e-05,2.623673249801624e-05,3.410775224742112e-05,0.0001458668013758898
61323,ceers-full,7.1270275,2818382931.264449,61.552384141078534,236788.37035852883,5.374360368603478,0.1201372002322296,0.0136949703724409,-2.357791023902294,-0.3311420814134238,2.1918138977236866e-06,1.455,3.671056845830528,8.046273414025031e-06,1.3,2.801970433435853,2.930904626707083e-05,4.759463405701276e-06,6.925019255295358e-06,1.747226071797955e-05,2.2713938933373414e-05,6.36437853181798e-05
63106,ceers-full,5.655657,9772372209.558111,59.95507577844757,865362.7859025975,5.937198214846228,0.4030886671890336,0.0584487922364109,-2.096562616673934,-0.06991367418506389,7.80229918199004e-06,1.455,3.671056845830528,2.8642683825262465e-05,1.3,13.58938254053275,0.000506007303735728,1.6942477404482647e-05,2.465130462352225e-05,6.219679766105506e-05,8.085583695937157e-05,0.0010987808990758467
67137,ceers-full,7.4964614,81283051616.40996,62.40130278603175,6644507.771973227,6.822462813746196,0.2188662838676005,0.1395775962963293,-0.4884078728457295,1.5382410696431408,6.23526475759104e-05,1.455,3.671056845830528,0.00022890011373920415,1.3,268.85596885119486,0.08000351040435318,0.00013539705387138028,0.00019700271338285832,0.0004970502815198153,0.00064616536597576,0.17372541550749987
68816,ceers-full,4.532283,295120922.66663903,70.80639597093622,18737.219670648858,4.272705148383299,0.2077485326561413,0.0168160496473436,-2.729534960309776,-0.7028860178209055,1.995152360065649e-07,1.455,3.671056845830528,7.324317729893936e-07,1.3,1.0401111238604968,9.903535649216747e-07,4.3324183026638053e-07,6.303668630375837e-07,1.590455386899544e-06,2.067592002969407e-06,2.1505254418934858e-06
70681,ceers-full,7.9008055,19952623149.688828,56.09205306411676,2018586.9203940488,6.305047454878238,0.1415849760247834,0.0221034516565898,-2.016392683897808,0.010256258591062384,1.7027356130940426e-05,1.455,3.671056845830528,6.250839229088327e-05,1.3,45.85163613792762,0.003725945676554946,3.697443404534465e-05,5.379780153597647e-05,0.00013573524922287183,0.00017645582398973338,0.008090788235995456
71267,ceers-full,7.5175495,11220184543.019653,59.90658516540552,995178.5314279896,5.997900998593804,0.0805211579299047,0.020088082868171,-1.5074288008269219,0.5192201416619484,8.965489192112908e-06,1.455,3.671056845830528,3.29128204749257e-05,1.3,16.525965107955592,0.000707090959604937,1.946831241848939e-05,2.8326394568902067e-05,7.146928158066296e-05,9.291006605486185e-05,0.0015354285098004962
71321,ceers-full,7.12932,3890451449.942805,63.36040081081617,308470.9674461614,5.4892142955288765,0.1340886831196148,0.0154361415211154,-2.347133435011312,-0.32048449252244193,2.939210157434198e-06,1.455,3.671056845830528,1.0790007569783437e-05,1.3,3.679344463494013,5.161020099682353e-05,6.3824137626383e-06,9.286412024638727e-06,2.343020373625631e-05,3.0459264857133205e-05,0.0001120701275141908
71380,ceers-full,7.1262627,12882495516.931322,54.160871476723834,1397908.8030920718,6.145478839788939,0.3412420287766023,0.0227557706767789,-2.939927417031088,-0.9132784745422176,1.138578325030106e-05,1.455,3.671056845830528,4.179785754616027e-05,1.3,26.84790611809124,0.0014588404419376613,2.4723914188761103e-05,3.5973295144647406e-05,9.076289443837797e-05,0.00011799176276989137,0.003167831769554137
72633,ceers-full,5.4433956,11748975549.395304,67.06142219180622,831581.0967040434,5.9199046084968145,0.189154125317512,0.0834243512582537,-0.8888074482450209,1.1378414942438493,8.386404316091343e-06,1.455,3.671056845830528,3.078696697648981e-05,1.3,12.859435588492788,0.000514673924438993,1.821084558744042e-05,2.6496780329725812e-05,6.685304936213582e-05,8.690896417077657e-05,0.001117600226816729
72956,ceers-full,8.90418,14454397707.45928,58.17583598902204,1359455.079129752,6.133364861641514,0.0857059547939827,0.0179157461202142,-1.6994402448433334,0.32720869764553684,1.1893397193207606e-05,1.455,3.671056845830528,4.366133718630637e-05,1.3,25.78873703481045,0.0014637619662715995,2.582618386046843e-05,3.757709751698157e-05,9.480938906265052e-05,0.0001232522057814457,0.003178518723858047
73890,ceers-full,5.6603184,3630780547.7010174,76.25109483703007,198773.2596526383,5.298357959707114,0.0971229366463888,0.0226802024246295,-1.5791871975868255,0.4474617449020448,2.279305150680248e-06,1.455,3.671056845830528,8.367458777141509e-06,1.3,2.385938781747202,2.5953517721368828e-05,4.949448247570458e-06,7.201447200215016e-06,1.816970587232744e-05,2.3620617634025674e-05,5.635734766184369e-05
7242,primer-cosmos-west,5.6587553,5495408738.576248,166.7174549082523,62934.38371964413,4.79888798375677,0.1221402942423536,0.0344009577852085,-1.3757210690284967,0.6509278734603736,1.5778564298023473e-06,1.455,3.671056845830528,5.792400648363623e-06,1.3,1.246910229742506,9.389384710175245e-06,3.4262717034936246e-06,4.985225328583224e-06,1.2578038192785696e-05,1.6351449650621407e-05,2.038878984047936e-05
8118,primer-cosmos-west,5.642418,6456542290.346562,124.26756861408884,133086.65972067538,5.124134525046,0.1284736874681208,0.0396338722308129,-1.276869211205125,0.7497797312837453,2.487085723634621e-06,1.455,3.671056845830528,9.130233071916248e-06,1.3,1.7592921248016382,2.0881571283333443e-05,5.400638028974359e-06,7.857928332157692e-06,1.9826049208119007e-05,2.577386397055471e-05,4.534375590910559e-05
13074,primer-cosmos-west,5.214783,9549925860.214369,79.73062908385373,478189.18080111314,5.679599745825072,1.0164631890035505,0.0713047750202976,-2.884932603591683,-0.8582836611028126,5.733546842013812e-06,1.455,3.671056845830528,2.104817638526481e-05,1.3,6.171383276711575,0.00016886527287408837,1.245023877610207e-05,1.811509741922851e-05,4.570553429123419e-05,5.9417194578604453e-05,0.00036668628097151723
13666,primer-cosmos-west,5.2880526,4570881896.148752,115.84346480281005,108419.41266747014,5.035107050279314,0.2957050578779828,0.0383128653184614,-2.2187853000651048,-0.19213635757623448,1.8887610458324657e-06,1.455,3.671056845830528,6.933749167441301e-06,1.3,1.5583000713485813,1.4046320369038031e-05,4.101392499194273e-06,5.967526086327668e-06,1.5056445011605116e-05,1.9573378515086652e-05,3.0501197136592317e-05
15233,primer-cosmos-west,4.9860177,1905460717.9632444,92.76965482447171,70475.51301546415,4.848038245933839,0.3018627817108354,0.0355100394454839,-2.323646037722664,-0.2969970952337939,9.832016869246584e-07,1.455,3.671056845830528,3.6093892836168906e-06,1.3,1.2925933671700358,6.06511444179914e-06,2.134995336146738e-06,3.106418214093504e-06,7.837689244577732e-06,1.0188996017951052e-05,1.3170228670925437e-05
16152,primer-cosmos-west,5.7143655,38018939632.05613,165.23186775265145,443264.0428173208,5.6466625031482325,0.5166209876429334,0.1655027169473879,-1.2359172941139456,0.7907316483749247,1.1014245277968275e-05,1.455,3.671056845830528,4.0433920529342e-05,1.3,5.615309848340362,0.0002951636898020534,2.3917129732752845e-05,3.4799423761155394e-05,8.780114283803919e-05,0.00011414148568945096,0.0006409398086961745
18540,primer-cosmos-west,8.933716,18620871366.628654,105.95344761289827,527983.0029731846,5.722619941788034,0.1518324565794409,0.0235101319218217,-2.0252738817324167,0.00137506075645355,8.412662437002422e-06,1.455,3.671056845830528,3.088336203101907e-05,1.3,6.999803411697043,0.00028103070178222287,1.826786437252457e-05,2.657974266202325e-05,6.706236856345992e-05,8.718107913249791e-05,0.0006102504151470886
