id,field,ra,dec,f090w_flux,f090w_fluxerr,f105w_flux,f105w_fluxerr,f115w_flux,f115w_fluxerr,f115wn_flux,f115wn_fluxerr,f125w_flux,f125w_fluxerr,f140w_flux,f140w_fluxerr,f150w_flux,f150w_fluxerr,f150wn_flux,f150wn_fluxerr,f160w_flux,f160w_fluxerr,f200w_flux,f200w_fluxerr,f200wn_flux,f200wn_fluxerr,f277w_flux,f277w_fluxerr,f356w_flux,f356w_fluxerr,f410m_flux,f410m_fluxerr,f435w_flux,f435w_fluxerr,f444w_flux,f444w_fluxerr,f475w_flux,f475w_fluxerr,f606w_flux,f606w_fluxerr,f775w_flux,f775w_fluxerr,f814w_flux,f814w_fluxerr,f606wu_flux,f606wu_fluxerr,f850lp_flux,f850lp_fluxerr,f110w_flux,f110w_fluxerr,f182m_flux,f182m_fluxerr,f210m_flux,f210m_fluxerr,f150w2-f162m_flux,f150w2-f162m_fluxerr,f250m_flux,f250m_fluxerr,f300m_flux,f300m_fluxerr,f335m_flux,f335m_fluxerr,f350lpu_flux,f350lpu_fluxerr,f430m_flux,f430m_fluxerr,f460m_flux,f460m_fluxerr,f480m_flux,f480m_fluxerr,f814wu_flux,f814wu_fluxerr,f850lpu_flux,f850lpu_fluxerr,z_phot,z_phot16,z_phot84,av,av_err,lbol,lbol_err,muv,muv_err,r_eff_16_pix,r_eff_50_pix,r_eff_84_pix,r_eff_16_phys,r_eff_50_phys,r_eff_84_phys
47509,primer-uds-south,34.26460314475026,-5.232585427484487,0.08010314295537932,0.00937496642309491,-99.0,-99.0,0.0692692645795135,0.008928740408994416,,,0.06937319901982357,0.01431363108236188,0.06462629056377513,0.025646627763977442,0.08255615730138648,0.007537674717770527,,,0.08697174440628326,0.01232866815734405,0.08520972694571885,0.006334885124815934,,,0.11142675787616947,0.004848401843778885,0.2732784568400901,0.004837344911784454,0.21762549862474292,0.009402950862803322,0.014498245304992498,0.008081334491701227,0.3912922306296359,0.007780011010169713,,,-0.006661651157683041,0.006896849333817598,-99.0,-99.0,0.02535317234036497,0.005859856813646254,,,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.659403,5.6376305,5.6756616,1.8,0.1509495135314768,45.30803553078818,0.15485749333313512,-19.533665121566017,0.11251235961409378,0.6885333037376404,0.834689199924469,1.0265394973754882,162.31957508451498,196.7753709572188,242.00347915916174
48686,primer-uds-south,34.49635717133602,-5.230361011735166,0.021263578967199808,0.006500592298028101,-99.0,-99.0,0.02848821035702951,0.0063426891328571475,,,0.029110908726354287,0.01209903314947642,-99.0,-99.0,0.024043326983465573,0.00505176975571675,,,0.03279906193619212,0.01422800191195043,0.025903901114855663,0.004180236578596759,,,0.060737022073742174,0.0028912266971948598,0.07521999680228096,0.0028070922798317404,0.0800945972541898,0.005485814444258459,0.017387934083311,0.01154291611341421,0.07853976800113774,0.004432179316329818,,,0.011225601008742859,0.008710518363631405,-99.0,-99.0,0.02763992167159301,0.009584589537680748,,,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.843895,4.24566,5.2866354,0.30000000000000004,0.18184901158002784,43.79679120245192,0.13510241678473373,-18.156006215187865,0.1818490115800273,0.5104531335830689,0.7400951385498047,1.1067083597183227,130.24150899029243,188.83439301175306,282.37531968922485
48982,primer-uds-south,34.33123035997706,-5.229861833950647,0.00014368082851861093,0.009440368293950497,-99.0,-99.0,0.005352746122077366,0.009200283731055095,,,0.019929993990756845,0.013069211235290534,0.05749231134675094,0.021869421662938957,0.02975753780473714,0.007469392800042631,,,0.017541689426302538,0.011062829960131462,0.035793685999764596,0.006024851214792426,,,0.060573453174467995,0.0031234806800513244,0.13092039936600627,0.0030501995470921927,0.32379598531321263,0.006149934020324491,-0.0005417969106410619,0.007283202608073822,0.21839294206737161,0.004898057301411228,,,0.000868189331653283,0.0029693797071373798,-99.0,-99.0,0.025394528743690106,0.002125419001937838,,,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.38785,5.351149,5.435551,2.0,0.15334267930589074,45.079966135096285,0.33065452790257677,-18.45270954545382,0.11490552538850807,0.2901823830604553,0.35817424952983856,0.5238920259475708,70.20053517488333,86.64903684941646,126.73926034893466
50716,primer-uds-south,34.31315407240597,-5.226780942036896,-0.0009700061207826423,0.004405578977106455,-99.0,-99.0,0.013797216114864539,0.004300353566471106,,,0.017769347514936133,0.012362401669278177,0.004784234333926026,0.022607660209231384,0.010688682179353804,0.003556523916311257,,,0.02288619695535331,0.010763691200460999,0.019298881800652718,0.002946923906118849,,,0.02416664788268022,0.002074019383290051,0.07593083063329312,0.0021706298611266933,0.0852860259793552,0.004108248882962897,-0.013811261719864616,0.007581312548743947,0.13825672585177537,0.0034189561099167076,,,0.003410870728509117,0.003912237919474444,-99.0,-99.0,-0.000663042987675865,0.0028234664073679143,,,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8636265,7.0689373,8.02955,2.7,0.09810577963342304,45.9216824163476,0.3492920359707093,-18.313102814447895,0.09810577963342304,0.2912722086906433,0.35900844633579254,0.5050532674789429,56.71564726631773,69.90504346274642,98.34245119986657
51593,primer-uds-south,34.37359814355506,-5.225203398424738,0.003056752442713893,0.006815279255963179,-99.0,-99.0,0.03125156096670387,0.00647339538176135,,,0.018455535828146515,0.012329354882186986,0.007440810420165096,0.023216913303270355,0.019576495686114664,0.005197054683737084,,,0.01669967159759477,0.010650947376830542,0.07687326600752378,0.0043638208512699304,,,0.24212819605021227,0.0035348307296323767,0.2730272650794332,0.003477041378609329,0.30706348361795127,0.006631670079767048,-0.00022604863199428673,0.008871272151672414,0.3382511715775405,0.0054775669423628845,,,0.009275117434195615,0.003683507530747245,-99.0,-99.0,0.016795200030453965,0.002609677062764089,,,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.457851,4.307861,4.6122627,1.0,0.15143100260398729,44.5756439747154,0.19130299329977868,-17.470290655999275,0.11299384868660312,0.29832762956619263,0.3703145831823349,0.5133356809616089,79.13541475511737,98.23092206583675,136.1691911693487
52581,primer-uds-south,34.40539228360383,-5.223527645703455,-0.0017188653898230273,0.006850972412322262,-99.0,-99.0,0.013307996695737803,0.006696176189830794,,,0.030674428029308743,0.012795938133146258,0.05488147328060536,0.023501321198450203,0.052591286436522056,0.005807613321217293,,,0.029430201195023327,0.011039104768054857,0.05859517180037268,0.004462921508978843,,,0.2479032253185534,0.003470490253987864,0.5979441902078549,0.0036616001827520245,0.508067542935192,0.006139984472360705,0.008907015318843074,0.007435851130517048,0.5267982479141547,0.005062477826824592,,,0.008985757585988359,0.004996066786507347,-99.0,-99.0,0.016605125706388082,0.005067035068988366,,,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.166954,5.9635644,6.3501344,1.3,0.1482327555377625,45.46867675202326,0.356642724383826,-18.267739337359817,0.10979560162037671,0.2898586368560791,0.34242741763591766,0.43251132249832147,65.20018481917299,77.02489447674957,97.28817629566542
55634,primer-uds-south,34.37214013256284,-5.217964106077201,0.01901898338642878,0.005841273902854246,-99.0,-99.0,0.10972532295315304,0.005818415103985633,,,0.09345870160880089,0.012796138595671039,0.08570682122291724,0.022248706936235485,0.12618439030122966,0.004874981505973806,,,0.11934106358634174,0.010209359740674455,0.14515956395152202,0.003966882262510936,,,0.10315595383922467,0.0029459280120825034,0.23941391133199946,0.002991044583657393,0.3248505664448441,0.0057743429973350765,-0.0024018134285279454,0.0056792978690631615,0.20958533587144326,0.004648728784161366,,,-0.0004080776626174699,0.0028453483490116266,-99.0,-99.0,0.005409680572130111,0.002821059440787613,,,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.879805,6.8439074,6.9133205,0.1,0.15145136595534714,44.65229192609113,0.21629264954825472,-20.151941497626616,0.11301421203796203,0.28939117431640626,0.3526061177253723,0.487347377538681,61.125283616579736,74.47756139010417,102.93764743246149
55783,primer-uds-south,34.270711521139155,-5.2176792889822154,0.07035732922879087,0.009432075310502644,-99.0,-99.0,0.0831106162945139,0.009322849634898434,,,0.06702441918668582,0.012794069210212831,0.08295540349536967,0.023882109477660302,0.09746180795247751,0.007585094405118812,,,0.08017568401553575,0.011514632278414242,0.12366753179969295,0.006198029068386728,,,0.3944180587503904,0.004679146944924467,0.9305339362495151,0.009142328864960334,0.6019626434484446,0.008866145740760523,-0.002810117986509011,0.006801936724740864,0.6631813257795897,0.007937628526726087,,,0.03348189257607075,0.004685565176446112,-99.0,-99.0,0.07153087508485474,0.0047781199103455714,,,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6260314,4.5411806,4.71215,1.4000000000000001,0.1516399377369516,45.17508989809598,0.18082509732726432,-19.292877225315063,0.11320278381956506,0.33969405651092527,0.42167147994041443,0.5729617261886597,88.58625364646302,109.96452826156413,149.41837171717333
57494,primer-uds-south,34.36877729836944,-5.214285317247173,0.1987306273706762,0.009421793708973959,-99.0,-99.0,0.241108609837563,0.009064680757712355,,,0.21834068866595432,0.01273905376009075,0.245617680059772,0.022903397802088887,0.28460199105222306,0.007478977636656955,,,0.21733998549320518,0.010709056231507044,0.4894335126805044,0.006225135210140084,,,1.0818859299140031,0.004906449853679474,1.5491161859825648,0.005011410327974341,1.416077447898931,0.008551743304414751,0.02725724181890246,0.0077143174604987165,1.4722219037829565,0.0071229579625848825,,,0.1271101563883005,0.003250820720319974,-99.0,-99.0,0.2583524011796696,0.0027525323332829236,,,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0239935,3.964375,4.162249,1.6,0.16772365328882644,45.48754545616913,0.16541579119362046,-20.2558488745766,0.12928649937144243,0.3541506481170654,0.44161203503608704,0.5852951025962829,98.22051320361234,122.47714623353806,162.32635929996957
59568,primer-uds-south,34.37223598544468,-5.210034144967174,-0.011161179546796003,0.007175921808867075,-99.0,-99.0,0.013121065015085955,0.0069999334610339635,,,0.034594531551270985,0.01433231407773782,-0.004487758482078957,0.025261894962967615,0.0177899131828907,0.005785199880469661,,,0.01732670411002327,0.01168587728323446,0.023637042732019404,0.00463758729212333,,,0.03778239085074045,0.0035118623380509745,0.07251469825011807,0.0035817975633607485,0.16178873990011625,0.006818635432855344,-0.008941222438677112,0.00811694905779022,0.1593707144785903,0.005430082333712771,,,0.003911053066452657,0.004030652845895233,-99.0,-99.0,0.00431064271126795,0.003878440615343014,,,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.901577,8.57096,9.0467205,2.7,0.13536553023940545,46.37644879811365,0.2452734794282479,-18.946349220321327,0.09692837632202078,0.3291220188140869,0.4389401078224182,0.6686625361442565,59.18652695676717,78.93528551401158,120.24662878249345
59880,primer-uds-south,34.440987518226386,-5.209337113326783,0.013419324422402134,0.006581826352931158,-99.0,-99.0,0.012859026560099289,0.006346556900212723,,,0.011217304862539534,0.009348090326930125,-0.014879603063092215,0.016004661722938553,0.008574353825769569,0.005335520847401261,,,0.0010099412039857756,0.007940532279136683,0.014677830399089447,0.004510470409516578,,,0.01318172616726626,0.0030608396239341497,0.03808424039130336,0.0029759193091560155,0.024101131770020063,0.005917693373565119,-99.0,-99.0,0.07538218701365447,0.004749203623248514,,,0.0017235394886176143,0.005029387688133315,-99.0,-99.0,0.009578837044060502,0.004983809252326509,,,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.663111,4.0713696,5.6959248,3.2,0.2777306585393049,45.075477511127126,0.10524886382816881,-17.514468259399724,0.2777306585393049,0.3608531129360199,0.5092243552207947,0.7931041836738586,85.04027531500455,120.00611277187473,186.9065160179598
59971,primer-uds-south,34.26054876950803,-5.209163464917401,0.058491791515095454,0.010695669210179727,-99.0,-99.0,0.019109123741721447,0.010019943993688912,,,0.03309025704628213,0.014413185272755626,0.04406986925716176,0.02376019600352144,0.032082652473511816,0.00833920609480604,,,0.03490198855910051,0.013000761668616604,0.027799482998896268,0.007042968455690564,,,0.04068117707679386,0.0046994183008210065,0.07185415580209649,0.004570739966849426,0.1346252418935925,0.009213426857550121,0.012259176622447564,0.009787729649250345,0.11627544759661337,0.00746028444341138,,,0.013987216711628975,0.006721456990792254,-99.0,-99.0,0.024646081656787198,0.006284229121534634,,,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3915443,5.058841,5.4519916,0.9,0.1088262709858423,44.300690984416704,0.27262696525746455,-18.431506085331232,0.07038911706845852,0.41370679140090943,0.6067782640457153,0.9533104538917541,100.047874201165,146.73889017794247,230.54174199715123
60046,primer-uds-south,34.3774127954971,-5.209022947260113,0.03897931414272902,0.006702469277642936,-99.0,-99.0,0.04498239949919897,0.006325112595386774,,,0.023301736296799474,0.012618348385901208,0.03416021459224214,0.015322500824824946,0.042470743941883694,0.005250447239448945,,,0.03946198465707125,0.010888147791795514,0.045186520749204956,0.004285027244125124,,,0.05319935049346693,0.0029756282640303164,0.11528571689353254,0.0029430219213024008,0.17294794727932716,0.005755152028284629,-0.00880838754513296,0.008150293268487428,0.10447506447269814,0.0046220364249842955,,,0.0014036645486766592,0.003921390488809622,-99.0,-99.0,0.02392218532119825,0.003652812932118227,,,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.462843,5.445072,5.482674,1.0,0.152038793677918,44.45040520273225,0.15652353606169628,-18.833020472806208,0.11360163976053173,0.35878475069999693,0.5029787421226501,0.7849342131614685,86.17512812708928,120.80852785146519,188.53032705140032
60446,primer-uds-south,34.4030978645048,-5.208186419505702,0.011395195951213733,0.0064800337005127065,-99.0,-99.0,0.03383330138758449,0.006212112892662776,,,0.012495996447448119,0.012837400587426478,0.00432788103255184,0.023633986648196718,0.02756492136656579,0.0051836284420099564,,,0.01130573977888111,0.010943364510320294,0.04573312510835808,0.004240297142940189,,,0.14174362349127664,0.0035569982291238276,0.2617119639295376,0.0035597464460062622,0.26301841210649496,0.0068252631633748334,0.011762338628077256,0.00737765795900679,0.29531236970605185,0.005434160819547018,,,0.023242900029114485,0.005497260543082823,-99.0,-99.0,0.02894680528337934,0.005418745901515669,,,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.36605,4.098276,4.549941,1.2000000000000002,0.13279803957850578,44.55113809793497,0.1317641673272734,-17.69169996415502,0.09436088566112133,0.2993440651893616,0.3735754191875458,0.5435263085365295,80.15162789992083,100.02763199041787,145.53326256219265
62395,primer-uds-south,34.36730350722771,-5.20419582363576,0.030117816905388086,0.007309272486027648,-99.0,-99.0,0.03375052930016337,0.006997656108277155,,,0.02680297618563228,0.013808639081241185,0.03679701302805874,0.016603696412915734,0.04446793826940607,0.00571645017836875,,,0.029546632101028644,0.012228290356013818,0.054134404240844064,0.004648714467167264,,,0.11374715858621501,0.0039170037976390785,0.24351795393202605,0.0036816685037499445,0.26140703045961045,0.007035944154552492,0.0021528489254111455,0.008070267988497805,0.5538841552694574,0.00586253855028291,,,-0.005492608833600001,0.003905951372524453,-99.0,-99.0,0.007959959591589683,0.003707075143337157,,,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6591854,5.64075,5.6806526,1.6,0.15216417578672548,45.24261786414534,0.2934988156488459,-18.51203043636557,0.11372702186934269,0.2870184719562531,0.3369174599647522,0.4431837356090545,67.6650944428797,79.42886599802144,104.48132178093974
66511,primer-uds-south,34.293687587129725,-5.196477294049358,-0.008470537575528351,0.009017598207601578,-99.0,-99.0,0.03698714918510826,0.008891539205986957,,,0.038558949673417484,0.012859860248371824,-99.0,-99.0,0.0305383394254464,0.007229769058460211,,,0.03332332291444519,0.011567069245123443,0.04857641832239669,0.006065398436164438,,,0.10776379954738144,0.003484115455572546,0.488109756169016,0.0043096124211908894,0.5894279904171125,0.008083349440775432,0.0027324905750778163,0.007620354958988896,1.2282949366372344,0.007006383906010662,,,-0.002405289272012961,0.005373439163057859,-99.0,-99.0,0.016290052259030317,0.005629224844386119,,,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1307554,7.1025968,7.167341,3.2,0.15264329714661273,46.888965102697576,0.13674684942682291,-19.231242016423792,0.11420614322922695,0.36301024913787844,0.538231372833252,0.9787131285667419,75.05624657253355,111.28508555443562,202.35939364229935
67076,primer-uds-south,34.46542619095356,-5.195332815308801,0.015110317475401569,0.00530219330785062,0.032339717881991824,0.00992412463070578,0.04037438850456862,0.005090140033770855,,,0.03152383705400803,0.012597043468952268,0.03492378291340413,0.022346981283970703,0.03757287125708029,0.004205330639761933,,,0.03062140529387481,0.01128289600456137,0.04243515454309546,0.003427109969472616,,,0.0475093533248495,0.0026527267712611827,0.10430458271311867,0.002377417740890126,0.09343896097136807,0.004408072452511388,-0.03698921498606957,0.012678425906355862,0.21807902689534248,0.003567228845324594,,,-0.009931682612573153,0.005484050130795337,-99.0,-99.0,0.0010724902476897061,0.005625281063152729,,,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9367976,5.677146,8.016331,3.9000000000000004,0.2702294406846597,46.691284195010034,0.10362071189999808,-19.480856916399453,0.27022944068465904,0.3561945605278015,0.4428848922252655,0.5751068544387817,68.95532477719408,85.7376135588745,111.33432209255035
68947,primer-uds-south,34.46287218489254,-5.191959922775389,0.009704414142350138,0.0069456459145759595,0.01729490060456249,0.010473759115076343,0.029038689619507813,0.006502223833037277,,,0.0011453269864881784,0.01413239621976608,-0.001999537744947937,0.02085050062689197,0.04032167182374887,0.005433183617104063,,,0.014373435351847423,0.013247850220504691,0.031235990678186294,0.004510243760915331,,,0.10761210956422969,0.0033061756374233625,0.2845742660538529,0.0032490629782135553,0.34621769567963356,0.00585173788455848,0.013817868755770993,0.014268931941899909,0.7254275601061241,0.0048796765708085145,,,0.0035135812622488776,0.005498949372294425,-99.0,-99.0,0.00996011692667711,0.006041658614208497,,,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6559973,5.6337605,5.6838627,2.2,0.15252722524154394,45.596867065612415,0.34910663257556485,-18.171524451216438,0.11409007132415816,0.3023208260536194,0.35023826360702515,0.42902790546417235,71.29406892996337,82.59408137195713,101.17445583988847
69772,primer-uds-south,34.471126609335464,-5.190443860816161,0.050188427273592115,0.009249637779652781,0.04617910119376569,0.009840275271600885,0.05955598139853483,0.009239314907953926,,,0.05810758568771995,0.013025814591945578,0.054127935658899486,0.021799921680702633,0.06895231537325688,0.007399762621980712,,,0.04875936452291628,0.011392789557457383,0.061640999029010324,0.005965858028124303,,,0.14652607969656845,0.004129639994915781,0.3334817374641169,0.004136934736976841,1.0161859221356742,0.007580293613324883,-0.014690565299014854,0.012620170340419165,0.713663673564827,0.006036129798932894,,,-0.0015092441498118414,0.005212373808104053,-99.0,-99.0,0.042470318158246305,0.005793378928367574,,,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4293756,5.3952494,5.462143,2.7,0.151505895707291,45.900065719599525,0.1991598059594115,-19.194279411718135,0.11306874178990789,0.2634776830673218,0.2888847589492798,0.3506984150409698,63.486698745341045,69.60870252850678,84.50311376271567
6756,ceers-full,214.89647640950562,52.78769104113195,,,-99.0,-99.0,0.011527674336122727,0.0017974897418599923,,,0.004252172697975351,0.013256146389237791,-99.0,-99.0,0.023352310412041357,0.003673731930437131,,,0.01857128146883836,0.010171756678982702,0.0196948906056016,0.0023551893720845755,,,0.03478860770908242,0.0019074429600562945,0.14617855435050356,0.0018241352963355468,0.1715430466670906,0.00507672391571847,-99.0,-99.0,0.20807532793430966,0.002588167867104628,,,0.00871395303699933,0.006349093231358552,,,0.007413194513300082,0.005816439978199619,-99.0,-99.0,,,,,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,7.136083,7.025532,7.178669,2.5,0.14422729943417822,45.8251550425391,0.14850586683326156,-18.23280687828205,0.10579014551679222,0.25441001415252684,0.26320716738700867,0.28570921182632447,52.578394270126424,54.396483832198435,59.04693506681427
9246,ceers-full,215.0759983092168,52.9213331071539,,,-99.0,-99.0,0.02922211157523099,0.0020054117332357966,,,0.023599453195246603,0.011565491223830935,0.05049764510480468,0.020234597823386224,0.034453458140483555,0.002763868521638402,,,0.028869931901576495,0.00998370358898532,0.06727317677147936,0.0023324116604816216,,,0.23752637968825294,0.002143605260270135,0.23838780142515642,0.0018294368859250437,0.27977563088337826,0.00379968119391158,-99.0,-99.0,0.27526483452638256,0.0032423898573528537,,,0.024649786742398164,0.004764527572398162,,,0.023799008147247294,0.005152533037736787,-99.0,-99.0,,,,,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,4.6044097,4.450684,4.826842,1.0,0.16252058300626804,44.56754124857708,0.19654083192971522,-17.971671112965936,0.12408342908888415,0.25495261430740357,0.26502807438373566,0.29096834421157836,66.63240643216857,69.26564929034056,76.04519382187802
12234,ceers-full,214.91179273247536,52.809063181954286,,,-99.0,-99.0,0.03238603584748133,0.001702075322390786,,,0.0259226185354485,0.012264343385950248,0.030614943706011553,0.02372187900380224,0.05188676793426215,0.0035372787796605176,,,0.0416332671448439,0.010426188533892409,0.04059537054276317,0.002350837956178192,,,0.14533744876220175,0.0022827676178845697,0.32282243996569054,0.002093811443061848,0.3516826349180279,0.004187097383676434,0.0028654410340784057,0.005771432023646062,0.33594348278280256,0.00304352115902178,,,-0.0019939114291976164,0.005932925934333422,,,0.016918818903878943,0.005194210101182469,-99.0,-99.0,,,,,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,6.142212,5.97622,6.401966,1.7000000000000002,0.1627313489408122,45.423219681188336,0.1567728330408423,-18.842551883065187,0.12429419502342753,0.2522938024997711,0.257037878036499,0.2693606328964233,56.87806358020883,57.94758580918855,60.7256740042275
12544,ceers-full,214.89586242316247,52.79821219297834,,,-99.0,-99.0,0.024078926566418746,0.001693415353473071,,,0.013292973790045595,0.011505237968331593,-0.001081461110010513,0.021419422383804138,0.020458769240219797,0.003332145528727862,,,0.030263564204856618,0.010212820568997506,0.02781494904884766,0.0022809780359039056,,,0.061083118990141995,0.0018558872651540216,0.09637055283946337,0.00165396068117061,0.06743729203022245,0.0036049697085825264,-0.0029172239641024416,0.004166543293183322,0.06875153280910531,0.0024247204228547725,,,0.0239674489055694,0.005386904956440664,,,0.019020820953162782,0.005137654451874892,-99.0,-99.0,,,,,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,4.549665,4.4753647,4.6973696,0.4,0.16457973353658664,43.74086607688362,0.13520702494937142,-18.01673045710073,0.12614257961920217,0.2744479203224182,0.3191620856523514,0.42879814028739927,72.12572257222389,83.87673704464756,112.68941542541616
13736,ceers-full,214.95519257473848,52.843020797458365,,,-99.0,-99.0,0.030141806183509104,0.002322636181200063,,,0.030210214673654076,0.016097565939401804,0.022297211187792283,0.0301001966417058,0.035284174206468906,0.004694348275618101,,,0.05216934119145897,0.013578425055670019,0.0541873273268151,0.0031212563699590506,,,0.14966642971570998,0.0032373044257821455,0.26132939200090155,0.0028427019881350855,0.4883078738210667,0.005942966099485679,-0.02520930638773872,0.006925324975017712,0.36179394056393227,0.004209595076444447,,,0.010978605570718699,0.007099679523451436,,,0.02910689117998943,0.007005389174442047,-99.0,-99.0,,,,,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,5.356953,4.9958086,5.399486,1.4000000000000001,0.10114039299104305,45.06049215488367,0.3271892716209277,-18.438453380189998,0.06344364542082381,0.25520017862319944,0.26574699580669403,0.29267580032348633,61.92145850221018,64.48052529472373,71.01449741181497
14076,ceers-full,214.93497411857868,52.82936734381139,,,-99.0,-99.0,0.01834035610659683,0.0016745785793305077,,,0.014798018038929684,0.011911329825493016,0.04317419799794558,0.02182446194627488,0.016399691109360015,0.003307501709256477,,,0.005750570999871151,0.009819379399163386,0.017013676058848022,0.00218604229498194,,,0.022573377573851944,0.0019296093846096832,0.05803169797701057,0.0017713862426892082,0.03974846522874477,0.003628215028835622,-0.0022890552595907824,0.004168119764208153,0.07473321967905937,0.0026064699502311574,,,0.009177190936862376,0.0055654908465921984,,,0.009368372566819272,0.00513263590997102,-99.0,-99.0,,,,,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,5.661391,5.6369333,5.682649,1.9000000000000001,0.15127439398459952,44.58161097780016,0.3521268835887965,-17.953710189762077,0.11283724006721485,0.27112834334373476,0.3104202300310135,0.408209422826767,63.90568813924821,73.16689272624528,96.21607150675895
19354,ceers-full,214.8997085945354,52.81284265178295,,,-99.0,-99.0,0.010481305726771055,0.0018734108969886605,,,0.018427823653251543,0.01196348152945751,-0.025060922426977956,0.022379854889158213,0.0183961024957554,0.003446085936344557,,,0.004790342741347799,0.01046028200349806,0.013959035776150543,0.002423681268256546,,,0.06997153301374921,0.0020099992742002725,0.1539045701628017,0.0017880346691333657,0.25823229691170646,0.003952743509588985,-0.0009266898160442818,0.004799110063339285,0.20341180531082848,0.002686002590209808,,,-0.0006896105624819985,0.004555054596018962,,,0.019960361129518177,0.00458477206204614,-99.0,-99.0,,,,,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,5.4279175,4.9884915,5.460921,1.6,0.08774866627231137,44.85664388655694,0.23059909535063033,-17.186823340763663,0.07381772712355605,0.2543510687351227,0.26286981999874115,0.284073498249054,61.29614395227487,63.349080495239264,68.45896157736827
20010,ceers-full,215.06178750836733,52.93117525134058,,,-99.0,-99.0,0.005274549521660521,0.0019149362879633844,,,0.006547409754554499,0.010981494618896349,0.04001582069422737,0.0194871245358787,0.01127812877124425,0.00259486808979403,,,0.004778084002341837,0.009232894275431208,0.011321677545262938,0.0021317923963973273,,,0.008389566964577927,0.0015618635608902792,0.01756446801455684,0.0013120777503492114,0.03989996670364659,0.0031666752013855865,-0.0013673615442739585,0.004849629541492281,0.04470273472316551,0.002680191159724394,,,-0.004227963470598501,0.0048605486673693995,,,-0.0025506136064761807,0.003971632533702193,-0.014730052274898868,0.01270435585553711,,,,,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,8.934445,8.700926,9.021528,3.7,0.1390948326033017,46.31687067254751,0.3829465198082466,-17.890357612532686,0.10065767868591635,0.28691816568374634,0.35909441113471985,0.5364904832839965,51.47219697714653,64.42038348903961,96.24466881053512
20632,ceers-full,214.8945675036202,52.81216541941548,,,-99.0,-99.0,0.016692008365505523,0.002151540808749928,,,0.009025665564442132,0.015921857437967805,-0.0015396018289829348,0.028184401074696223,0.02245426379941033,0.004202313286103449,,,0.01959175036542694,0.012215022239140278,0.018309631625649983,0.00281283449350902,,,0.06799752304632076,0.002371333092956572,0.15946469542917346,0.002123280956547407,0.20320076807488385,0.00458244402884606,-0.001839294861985603,0.0059057389361687985,0.3066072397184151,0.003296186061816872,,,0.0035348622515330073,0.005528792622136791,,,0.014503373861650773,0.005448788637305048,-99.0,-99.0,,,,,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,5.653135,5.213796,5.6540146,2.0,0.0862972819389205,45.206166510521385,0.37572390608020645,-17.81031359915508,0.06569790229033501,0.2550829935073853,0.2654916048049927,0.29175004839897156,60.17055656787815,62.625804274768534,68.81980860226676
