field,obsid,s_ra,s_dec
primer-cosmos-east,127758483,150.10273750000002,2.163594444444444
primer-cosmos-east,300769292,150.15095333333335,2.2801222222222224
primer-cosmos-east,300769389,150.15095333333335,2.2801222222222224
primer-cosmos-east,300769474,150.15095333333335,2.2801222222222224
primer-cosmos-east,262819506,150.09458708333335,2.336344444444445
primer-cosmos-east,262819507,150.09458708333335,2.336344444444445
primer-cosmos-east,262819504,150.09458708333335,2.336344444444445
primer-cosmos-east,300769319,150.15095333333335,2.2801222222222224
primer-cosmos-east,300769414,150.15095333333335,2.2801222222222224
primer-cosmos-east,300769498,150.15095333333335,2.2801222222222224
primer-cosmos-east,300593673,150.09458708333335,2.336344444444445
primer-cosmos-east,300593646,150.09458708333335,2.336344444444445
primer-cosmos-east,300593648,150.09458708333335,2.336344444444445
primer-cosmos-east,262819514,150.09458708333335,2.336344444444445
primer-cosmos-east,262819508,150.09458708333335,2.336344444444445
primer-cosmos-east,262819509,150.09458708333335,2.336344444444445
primer-cosmos-east,300769344,150.15095333333335,2.2801222222222224
primer-cosmos-east,300769431,150.15095333333335,2.2801222222222224
primer-cosmos-east,300769514,150.15095333333335,2.2801222222222224
primer-cosmos-east,262819505,150.09458708333335,2.336344444444445
primer-cosmos-east,262819513,150.09458708333335,2.336344444444445
primer-cosmos-east,262819512,150.09458708333335,2.336344444444445
primer-cosmos-east,262819511,150.09458708333335,2.336344444444445
primer-cosmos-east,262819510,150.09458708333335,2.336344444444445
primer-cosmos-east,389720017,150.15095333333335,2.2801222222222224
primer-cosmos-east,389720019,150.15095333333335,2.2801222222222224
primer-cosmos-east,389720018,150.15095333333335,2.2801222222222224
primer-cosmos-east,262819503,150.09458708333335,2.336344444444445
primer-cosmos-east,300769363,150.15095333333335,2.2801222222222224
primer-cosmos-east,300769455,150.15095333333335,2.2801222222222224
primer-cosmos-east,300769537,150.15095333333335,2.2801222222222224
primer-cosmos-east,266463087,150.18048124999999,2.400672222222222
primer-cosmos-east,266463090,150.18048124999999,2.400672222222222
primer-cosmos-east,266463091,150.18048124999999,2.400672222222222
primer-cosmos-east,266463094,150.18048124999999,2.400672222222222
primer-cosmos-east,250360864,150.18048124999999,2.400672222222222
primer-cosmos-east,266463088,150.18048124999999,2.400672222222222
primer-cosmos-east,250360870,150.18048124999999,2.400672222222222
primer-cosmos-east,266463092,150.18048124999999,2.400672222222222
primer-cosmos-east,250360865,150.18048124999999,2.400672222222222
primer-cosmos-east,266463089,150.18048124999999,2.400672222222222
primer-cosmos-east,250360871,150.18048124999999,2.400672222222222
primer-cosmos-east,266463093,150.18048124999999,2.400672222222222
primer-cosmos-east,266463103,150.18048124999999,2.400672222222222
primer-cosmos-east,266463106,150.18048124999999,2.400672222222222
primer-cosmos-east,266463107,150.18048124999999,2.400672222222222
primer-cosmos-east,266463110,150.18048124999999,2.400672222222222
primer-cosmos-east,250360880,150.18048124999999,2.400672222222222
primer-cosmos-east,266463104,150.18048124999999,2.400672222222222
primer-cosmos-east,250360886,150.18048124999999,2.400672222222222
primer-cosmos-east,266463108,150.18048124999999,2.400672222222222
primer-cosmos-east,250360881,150.18048124999999,2.400672222222222
primer-cosmos-east,266463105,150.18048124999999,2.400672222222222
primer-cosmos-east,250360887,150.18048124999999,2.400672222222222
primer-cosmos-east,266463109,150.18048124999999,2.400672222222222
primer-cosmos-east,200763671,150.1675720833333,2.4477805555555556
primer-cosmos-east,234388089,150.09925833333332,2.4726250000000003
primer-cosmos-east,214654572,150.1195833333333,2.295908333333333
primer-cosmos-east,214654574,150.1195833333333,2.295908333333333
primer-cosmos-east,214654575,150.1195833333333,2.295908333333333
primer-cosmos-east,214654573,150.1195833333333,2.295908333333333
primer-cosmos-east,250360817,150.18048124999999,2.400672222222222
primer-cosmos-east,266463041,150.18048124999999,2.400672222222222
primer-cosmos-east,250360823,150.18048124999999,2.400672222222222
primer-cosmos-east,266463045,150.18048124999999,2.400672222222222
primer-cosmos-east,250360816,150.18048124999999,2.400672222222222
primer-cosmos-east,266463040,150.18048124999999,2.400672222222222
primer-cosmos-east,250360822,150.18048124999999,2.400672222222222
primer-cosmos-east,266463044,150.18048124999999,2.400672222222222
primer-cosmos-east,266463039,150.18048124999999,2.400672222222222
primer-cosmos-east,266463042,150.18048124999999,2.400672222222222
primer-cosmos-east,266463043,150.18048124999999,2.400672222222222
primer-cosmos-east,266463046,150.18048124999999,2.400672222222222
primer-cosmos-east,268591047,150.16040583333333,2.1596527777777776
primer-cosmos-east,234492195,150.09925833333332,2.4726250000000003
primer-cosmos-east,268591046,150.16040583333333,2.1596527777777776
primer-cosmos-east,268591049,150.16040583333333,2.1596527777777776
primer-cosmos-east,268591048,150.16040583333333,2.1596527777777776
primer-cosmos-east,268591053,150.16040583333333,2.1596527777777776
primer-cosmos-east,268591054,150.16040583333333,2.1596527777777776
primer-cosmos-east,268591051,150.16040583333333,2.1596527777777776
primer-cosmos-east,268591052,150.16040583333333,2.1596527777777776
primer-cosmos-east,268591050,150.16040583333333,2.1596527777777776
primer-cosmos-east,258432503,150.1004179166667,2.3696166666666665
primer-cosmos-east,266463151,150.18048124999999,2.400672222222222
primer-cosmos-east,266463154,150.18048124999999,2.400672222222222
primer-cosmos-east,266463155,150.18048124999999,2.400672222222222
primer-cosmos-east,266463158,150.18048124999999,2.400672222222222
primer-cosmos-east,250360928,150.18048124999999,2.400672222222222
primer-cosmos-east,266463152,150.18048124999999,2.400672222222222
primer-cosmos-east,250360934,150.18048124999999,2.400672222222222
primer-cosmos-east,266463156,150.18048124999999,2.400672222222222
primer-cosmos-east,250360929,150.18048124999999,2.400672222222222
primer-cosmos-east,266463153,150.18048124999999,2.400672222222222
primer-cosmos-east,250360935,150.18048124999999,2.400672222222222
primer-cosmos-east,266463157,150.18048124999999,2.400672222222222
primer-cosmos-east,266463167,150.18048124999999,2.400672222222222
primer-cosmos-east,266463170,150.18048124999999,2.400672222222222
primer-cosmos-east,266463171,150.18048124999999,2.400672222222222
primer-cosmos-east,266463174,150.18048124999999,2.400672222222222
primer-cosmos-east,250360944,150.18048124999999,2.400672222222222
primer-cosmos-east,266463168,150.18048124999999,2.400672222222222
primer-cosmos-east,250360950,150.18048124999999,2.400672222222222
primer-cosmos-east,266463172,150.18048124999999,2.400672222222222
primer-cosmos-east,258432744,150.1004179166667,2.3696166666666665
primer-cosmos-east,262819499,150.09458708333335,2.336344444444445
primer-cosmos-east,300593754,150.09458708333335,2.336344444444445
primer-cosmos-east,262819492,150.09458708333335,2.336344444444445
primer-cosmos-east,300593751,150.09458708333335,2.336344444444445
primer-cosmos-east,262819496,150.09458708333335,2.336344444444445
primer-cosmos-east,300593747,150.09458708333335,2.336344444444445
primer-cosmos-east,262819493,150.09458708333335,2.336344444444445
primer-cosmos-east,300593753,150.09458708333335,2.336344444444445
primer-cosmos-east,262819494,150.09458708333335,2.336344444444445
primer-cosmos-east,300593750,150.09458708333335,2.336344444444445
primer-cosmos-east,262819491,150.09458708333335,2.336344444444445
primer-cosmos-east,300593744,150.09458708333335,2.336344444444445
primer-cosmos-east,250360945,150.18048124999999,2.400672222222222
primer-cosmos-east,266463169,150.18048124999999,2.400672222222222
primer-cosmos-east,250360951,150.18048124999999,2.400672222222222
primer-cosmos-east,266463173,150.18048124999999,2.400672222222222
primer-cosmos-east,262819502,150.09458708333335,2.336344444444445
primer-cosmos-east,300593743,150.09458708333335,2.336344444444445
primer-cosmos-east,262819497,150.09458708333335,2.336344444444445
primer-cosmos-east,300593745,150.09458708333335,2.336344444444445
primer-cosmos-east,262819495,150.09458708333335,2.336344444444445
primer-cosmos-east,300593749,150.09458708333335,2.336344444444445
primer-cosmos-east,262819500,150.09458708333335,2.336344444444445
primer-cosmos-east,300593748,150.09458708333335,2.336344444444445
primer-cosmos-east,262819501,150.09458708333335,2.336344444444445
primer-cosmos-east,300593746,150.09458708333335,2.336344444444445
primer-cosmos-east,262819498,150.09458708333335,2.336344444444445
primer-cosmos-east,300593752,150.09458708333335,2.336344444444445
primer-cosmos-east,262819085,150.09458708333335,2.336344444444445
primer-cosmos-east,196023226,150.07065833333334,2.3216249999999996
primer-cosmos-east,196023355,150.07065833333334,2.3216249999999996
primer-cosmos-east,266463119,150.18048124999999,2.400672222222222
primer-cosmos-east,266463122,150.18048124999999,2.400672222222222
primer-cosmos-east,266463123,150.18048124999999,2.400672222222222
primer-cosmos-east,266463126,150.18048124999999,2.400672222222222
primer-cosmos-east,250360896,150.18048124999999,2.400672222222222
primer-cosmos-east,266463120,150.18048124999999,2.400672222222222
primer-cosmos-east,250360902,150.18048124999999,2.400672222222222
primer-cosmos-east,266463124,150.18048124999999,2.400672222222222
primer-cosmos-east,213419744,150.03326416666667,2.2914499999999998
primer-cosmos-east,250360897,150.18048124999999,2.400672222222222
primer-cosmos-east,266463121,150.18048124999999,2.400672222222222
primer-cosmos-east,250360903,150.18048124999999,2.400672222222222
primer-cosmos-east,266463125,150.18048124999999,2.400672222222222
primer-cosmos-east,127231867,150.00027458333332,2.200863888888889
primer-cosmos-east,257307862,150.23706041666665,2.3199249999999996
primer-cosmos-east,200890885,150.30421458333333,2.3980888888888887
primer-cosmos-east,194940213,150.09931916666667,2.26085
primer-cosmos-east,194940385,150.09931916666667,2.26085
primer-cosmos-east,127234722,150.1369016666667,2.1511722222222223
primer-cosmos-east,257308011,150.23706041666665,2.3199249999999996
primer-cosmos-east,200632761,150.23474125,2.5259444444444443
primer-cosmos-east,199457798,150.26890583333335,2.5135222222222224
primer-cosmos-east,300768940,150.16617791666667,2.243847222222222
primer-cosmos-east,300769024,150.16617791666667,2.243847222222222
primer-cosmos-east,300769111,150.16617791666667,2.243847222222222
primer-cosmos-east,300769203,150.16617791666667,2.243847222222222
primer-cosmos-east,300768959,150.16617791666667,2.243847222222222
primer-cosmos-east,300769043,150.16617791666667,2.243847222222222
primer-cosmos-east,300769132,150.16617791666667,2.243847222222222
primer-cosmos-east,300769221,150.16617791666667,2.243847222222222
primer-cosmos-east,213220555,150.11779166666668,2.2668055555555555
primer-cosmos-east,253888549,150.11770916666666,2.2667555555555556
primer-cosmos-east,266463300,150.18048124999999,2.400672222222222
primer-cosmos-east,266463303,150.18048124999999,2.400672222222222
primer-cosmos-east,266463304,150.18048124999999,2.400672222222222
primer-cosmos-east,266463307,150.18048124999999,2.400672222222222
primer-cosmos-east,300769000,150.16617791666667,2.243847222222222
primer-cosmos-east,300769085,150.16617791666667,2.243847222222222
primer-cosmos-east,300769182,150.16617791666667,2.243847222222222
primer-cosmos-east,300769274,150.16617791666667,2.243847222222222
primer-cosmos-east,250361072,150.18048124999999,2.400672222222222
primer-cosmos-east,266463301,150.18048124999999,2.400672222222222
primer-cosmos-east,250361078,150.18048124999999,2.400672222222222
primer-cosmos-east,266463305,150.18048124999999,2.400672222222222
primer-cosmos-east,300768981,150.16617791666667,2.243847222222222
primer-cosmos-east,300769060,150.16617791666667,2.243847222222222
primer-cosmos-east,300769161,150.16617791666667,2.243847222222222
primer-cosmos-east,300769247,150.16617791666667,2.243847222222222
primer-cosmos-east,266463405,150.18048124999999,2.400672222222222
primer-cosmos-east,266463412,150.18048124999999,2.400672222222222
primer-cosmos-east,266463417,150.18048124999999,2.400672222222222
primer-cosmos-east,266463421,150.18048124999999,2.400672222222222
primer-cosmos-east,250361073,150.18048124999999,2.400672222222222
primer-cosmos-east,266463302,150.18048124999999,2.400672222222222
primer-cosmos-east,250361079,150.18048124999999,2.400672222222222
primer-cosmos-east,266463306,150.18048124999999,2.400672222222222
primer-cosmos-east,250361120,150.18048124999999,2.400672222222222
primer-cosmos-east,266463407,150.18048124999999,2.400672222222222
primer-cosmos-east,250361126,150.18048124999999,2.400672222222222
primer-cosmos-east,266463418,150.18048124999999,2.400672222222222
primer-cosmos-east,199467431,150.20289624999998,2.332347222222222
primer-cosmos-east,250361121,150.18048124999999,2.400672222222222
primer-cosmos-east,266463410,150.18048124999999,2.400672222222222
primer-cosmos-east,250361127,150.18048124999999,2.400672222222222
primer-cosmos-east,266463420,150.18048124999999,2.400672222222222
primer-cosmos-east,199454622,150.30307000000002,2.5011
primer-cosmos-east,266463268,150.18048124999999,2.400672222222222
primer-cosmos-east,266463271,150.18048124999999,2.400672222222222
primer-cosmos-east,266463272,150.18048124999999,2.400672222222222
primer-cosmos-east,266463275,150.18048124999999,2.400672222222222
primer-cosmos-east,250361040,150.18048124999999,2.400672222222222
primer-cosmos-east,266463269,150.18048124999999,2.400672222222222
primer-cosmos-east,250361046,150.18048124999999,2.400672222222222
primer-cosmos-east,266463273,150.18048124999999,2.400672222222222
primer-cosmos-east,250361041,150.18048124999999,2.400672222222222
primer-cosmos-east,266463270,150.18048124999999,2.400672222222222
primer-cosmos-east,250361047,150.18048124999999,2.400672222222222
primer-cosmos-east,266463274,150.18048124999999,2.400672222222222
primer-cosmos-east,199604477,150.16873166666667,2.3447694444444447
primer-cosmos-east,200464999,150.13342291666666,2.460202777777778
primer-cosmos-east,199454579,150.23706041666665,2.3199249999999996
primer-cosmos-east,378648600,150.08754166666668,2.4184444444444444
primer-cosmos-east,378648601,150.08754166666668,2.4184444444444444
primer-cosmos-east,268591029,150.1929575,2.1471638888888886
primer-cosmos-east,268591028,150.1929575,2.1471638888888886
primer-cosmos-east,214954552,150.20889708333334,2.421994444444444
primer-cosmos-east,214954548,150.20889708333334,2.421994444444444
primer-cosmos-east,214932784,150.17998458333335,2.4343472222222227
primer-cosmos-east,214932787,150.17998458333335,2.4343472222222227
primer-cosmos-east,200499303,150.20059208333333,2.5383666666666667
primer-cosmos-east,378648602,150.08754166666668,2.4184444444444444
primer-cosmos-east,268591031,150.1929575,2.1471638888888886
primer-cosmos-east,268591030,150.1929575,2.1471638888888886
primer-cosmos-east,378648603,150.08754166666668,2.4184444444444444
primer-cosmos-east,268591011,150.18169541666666,2.117847222222222
primer-cosmos-east,268591035,150.1929575,2.1471638888888886
primer-cosmos-east,268591010,150.18169541666666,2.117847222222222
primer-cosmos-east,268591036,150.1929575,2.1471638888888886
primer-cosmos-east,268591033,150.1929575,2.1471638888888886
primer-cosmos-east,268591034,150.1929575,2.1471638888888886
primer-cosmos-east,268591032,150.1929575,2.1471638888888886
primer-cosmos-east,378648604,150.08754166666668,2.4184444444444444
primer-cosmos-east,378648605,150.08754166666668,2.4184444444444444
primer-cosmos-east,268591013,150.18169541666666,2.117847222222222
primer-cosmos-east,268591012,150.18169541666666,2.117847222222222
primer-cosmos-east,268591017,150.18169541666666,2.117847222222222
primer-cosmos-east,268591018,150.18169541666666,2.117847222222222
primer-cosmos-east,268591015,150.18169541666666,2.117847222222222
primer-cosmos-east,268591016,150.18169541666666,2.117847222222222
primer-cosmos-east,264796984,150.1380616666667,2.048161111111111
primer-cosmos-east,268591014,150.18169541666666,2.117847222222222
primer-cosmos-east,264796957,150.1380616666667,2.048161111111111
primer-cosmos-east,199609221,150.1345825,2.3571916666666666
primer-cosmos-east,368595153,150.37254333333334,2.3732444444444445
primer-cosmos-east,300768404,150.14541791666667,2.223963888888889
primer-cosmos-east,300768486,150.14541791666667,2.223963888888889
primer-cosmos-east,300768586,150.14541791666667,2.223963888888889
primer-cosmos-east,300768665,150.14541791666667,2.223963888888889
primer-cosmos-east,368595154,150.37254333333334,2.3732444444444445
primer-cosmos-east,378648594,150.08754166666668,2.4184444444444444
primer-cosmos-east,378648595,150.08754166666668,2.4184444444444444
primer-cosmos-east,300768419,150.14541791666667,2.223963888888889
primer-cosmos-east,300768517,150.14541791666667,2.223963888888889
primer-cosmos-east,300768600,150.14541791666667,2.223963888888889
primer-cosmos-east,300768698,150.14541791666667,2.223963888888889
primer-cosmos-east,194853235,150.04233791666667,2.3591805555555556
primer-cosmos-east,194853193,150.04233791666667,2.3591805555555556
primer-cosmos-east,378648596,150.08754166666668,2.4184444444444444
primer-cosmos-east,300768473,150.14541791666667,2.223963888888889
primer-cosmos-east,300768567,150.14541791666667,2.223963888888889
primer-cosmos-east,300768640,150.14541791666667,2.223963888888889
primer-cosmos-east,300768735,150.14541791666667,2.223963888888889
primer-cosmos-east,214654792,150.24769583333335,2.332622222222222
primer-cosmos-east,266463480,150.18048124999999,2.400672222222222
primer-cosmos-east,266463483,150.18048124999999,2.400672222222222
primer-cosmos-east,266463484,150.18048124999999,2.400672222222222
primer-cosmos-east,266463487,150.18048124999999,2.400672222222222
primer-cosmos-east,126650151,149.96611041666665,2.2132861111111115
primer-cosmos-east,266463464,150.18048124999999,2.400672222222222
primer-cosmos-east,266463467,150.18048124999999,2.400672222222222
primer-cosmos-east,266463468,150.18048124999999,2.400672222222222
primer-cosmos-east,266463471,150.18048124999999,2.400672222222222
primer-cosmos-east,378648597,150.08754166666668,2.4184444444444444
primer-cosmos-east,250361184,150.18048124999999,2.400672222222222
primer-cosmos-east,266463481,150.18048124999999,2.400672222222222
primer-cosmos-east,250361190,150.18048124999999,2.400672222222222
primer-cosmos-east,266463485,150.18048124999999,2.400672222222222
primer-cosmos-east,214654789,150.24769583333335,2.332622222222222
primer-cosmos-east,300768444,150.14541791666667,2.223963888888889
primer-cosmos-east,300768541,150.14541791666667,2.223963888888889
primer-cosmos-east,300768629,150.14541791666667,2.223963888888889
primer-cosmos-east,300768717,150.14541791666667,2.223963888888889
primer-cosmos-east,214654791,150.24769583333335,2.332622222222222
primer-cosmos-east,199453922,150.33723458333333,2.4886777777777778
primer-cosmos-east,250361168,150.18048124999999,2.400672222222222
primer-cosmos-east,266463465,150.18048124999999,2.400672222222222
primer-cosmos-east,250361174,150.18048124999999,2.400672222222222
primer-cosmos-east,266463469,150.18048124999999,2.400672222222222
primer-cosmos-east,213400271,150.2040558333333,2.2293361111111114
primer-cosmos-east,250361185,150.18048124999999,2.400672222222222
primer-cosmos-east,266463482,150.18048124999999,2.400672222222222
primer-cosmos-east,250361191,150.18048124999999,2.400672222222222
primer-cosmos-east,266463486,150.18048124999999,2.400672222222222
primer-cosmos-east,214654790,150.24769583333335,2.332622222222222
primer-cosmos-east,250361169,150.18048124999999,2.400672222222222
primer-cosmos-east,266463466,150.18048124999999,2.400672222222222
primer-cosmos-east,250361175,150.18048124999999,2.400672222222222
primer-cosmos-east,266463470,150.18048124999999,2.400672222222222
primer-cosmos-east,263953755,150.00143416666668,2.097852777777778
primer-cosmos-east,378648598,150.08754166666668,2.4184444444444444
primer-cosmos-east,378648599,150.08754166666668,2.4184444444444444
primer-cosmos-east,263953757,150.00143416666668,2.097852777777778
primer-cosmos-east,266463284,150.18048124999999,2.400672222222222
primer-cosmos-east,266463287,150.18048124999999,2.400672222222222
primer-cosmos-east,266463288,150.18048124999999,2.400672222222222
primer-cosmos-east,266463291,150.18048124999999,2.400672222222222
primer-cosmos-east,127234725,150.17105083333334,2.13875
primer-cosmos-east,250361056,150.18048124999999,2.400672222222222
primer-cosmos-east,266463285,150.18048124999999,2.400672222222222
primer-cosmos-east,250361062,150.18048124999999,2.400672222222222
primer-cosmos-east,266463289,150.18048124999999,2.400672222222222
primer-cosmos-east,250361057,150.18048124999999,2.400672222222222
primer-cosmos-east,266463286,150.18048124999999,2.400672222222222
primer-cosmos-east,250361063,150.18048124999999,2.400672222222222
primer-cosmos-east,266463290,150.18048124999999,2.400672222222222
primer-cosmos-east,200714670,150.33837875,2.385666666666667
primer-cosmos-east,200589940,150.27120958333336,2.3075027777777777
primer-cosmos-east,199802676,150.1664275,2.5507916666666666
primer-cosmos-east,199685957,150.1004179166667,2.3696166666666665
primer-cosmos-east,266463071,150.18048124999999,2.400672222222222
primer-cosmos-east,266463074,150.18048124999999,2.400672222222222
primer-cosmos-east,266463075,150.18048124999999,2.400672222222222
primer-cosmos-east,266463078,150.18048124999999,2.400672222222222
primer-cosmos-east,389719984,150.05670166666667,2.434663888888889
primer-cosmos-east,389720027,150.05670166666667,2.434663888888889
primer-cosmos-east,389719989,150.05670166666667,2.434663888888889
primer-cosmos-east,389720021,150.05670166666667,2.434663888888889
primer-cosmos-east,266463199,150.18048124999999,2.400672222222222
primer-cosmos-east,266463202,150.18048124999999,2.400672222222222
primer-cosmos-east,266463203,150.18048124999999,2.400672222222222
primer-cosmos-east,266463206,150.18048124999999,2.400672222222222
primer-cosmos-east,250360848,150.18048124999999,2.400672222222222
primer-cosmos-east,266463072,150.18048124999999,2.400672222222222
primer-cosmos-east,250360854,150.18048124999999,2.400672222222222
primer-cosmos-east,266463076,150.18048124999999,2.400672222222222
primer-cosmos-east,250360976,150.18048124999999,2.400672222222222
primer-cosmos-east,266463200,150.18048124999999,2.400672222222222
primer-cosmos-east,250360982,150.18048124999999,2.400672222222222
primer-cosmos-east,266463204,150.18048124999999,2.400672222222222
primer-cosmos-east,250360849,150.18048124999999,2.400672222222222
primer-cosmos-east,266463073,150.18048124999999,2.400672222222222
primer-cosmos-east,250360855,150.18048124999999,2.400672222222222
primer-cosmos-east,266463077,150.18048124999999,2.400672222222222
primer-cosmos-east,389719985,150.05670166666667,2.434663888888889
primer-cosmos-east,389720026,150.05670166666667,2.434663888888889
primer-cosmos-east,389719990,150.05670166666667,2.434663888888889
primer-cosmos-east,389720025,150.05670166666667,2.434663888888889
primer-cosmos-east,250360977,150.18048124999999,2.400672222222222
primer-cosmos-east,266463201,150.18048124999999,2.400672222222222
primer-cosmos-east,250360983,150.18048124999999,2.400672222222222
primer-cosmos-east,266463205,150.18048124999999,2.400672222222222
primer-cosmos-east,300593665,150.14817499999998,2.197494444444444
primer-cosmos-east,300593663,150.14817499999998,2.197494444444444
primer-cosmos-east,300593664,150.14817499999998,2.197494444444444
primer-cosmos-east,389719988,150.05670166666667,2.434663888888889
primer-cosmos-east,389720031,150.05670166666667,2.434663888888889
primer-cosmos-east,389720020,150.05670166666667,2.434663888888889
primer-cosmos-east,389720024,150.05670166666667,2.434663888888889
primer-cosmos-east,199792606,150.09925833333332,2.4726250000000003
primer-cosmos-east,389719986,150.05670166666667,2.434663888888889
primer-cosmos-east,389720032,150.05670166666667,2.434663888888889
primer-cosmos-east,389720022,150.05670166666667,2.434663888888889
primer-cosmos-east,389720023,150.05670166666667,2.434663888888889
primer-cosmos-east,300768107,150.05670166666667,2.434663888888889
primer-cosmos-east,300768188,150.05670166666667,2.434663888888889
primer-cosmos-east,300768287,150.05670166666667,2.434663888888889
primer-cosmos-east,300768388,150.05670166666667,2.434663888888889
primer-cosmos-east,300768081,150.05670166666667,2.434663888888889
primer-cosmos-east,300768163,150.05670166666667,2.434663888888889
primer-cosmos-east,300768263,150.05670166666667,2.434663888888889
primer-cosmos-east,300768367,150.05670166666667,2.434663888888889
primer-cosmos-east,300768048,150.05670166666667,2.434663888888889
primer-cosmos-east,300768147,150.05670166666667,2.434663888888889
primer-cosmos-east,300768233,150.05670166666667,2.434663888888889
primer-cosmos-east,300768341,150.05670166666667,2.434663888888889
primer-cosmos-east,266463250,150.18048124999999,2.400672222222222
primer-cosmos-east,266463253,150.18048124999999,2.400672222222222
primer-cosmos-east,266463254,150.18048124999999,2.400672222222222
primer-cosmos-east,266463257,150.18048124999999,2.400672222222222
primer-cosmos-east,200786964,150.37139875000003,2.476252777777778
primer-cosmos-east,250361024,150.18048124999999,2.400672222222222
primer-cosmos-east,266463251,150.18048124999999,2.400672222222222
primer-cosmos-east,250361030,150.18048124999999,2.400672222222222
primer-cosmos-east,266463255,150.18048124999999,2.400672222222222
primer-cosmos-east,250361025,150.18048124999999,2.400672222222222
primer-cosmos-east,266463252,150.18048124999999,2.400672222222222
primer-cosmos-east,250361031,150.18048124999999,2.400672222222222
primer-cosmos-east,266463256,150.18048124999999,2.400672222222222
primer-cosmos-east,300768025,150.05670166666667,2.434663888888889
primer-cosmos-east,300768129,150.05670166666667,2.434663888888889
primer-cosmos-east,300768215,150.05670166666667,2.434663888888889
primer-cosmos-east,300768313,150.05670166666667,2.434663888888889
primer-cosmos-east,262999506,150.14817499999998,2.197494444444444
primer-cosmos-east,262999496,150.14817499999998,2.197494444444444
primer-cosmos-east,262999501,150.14817499999998,2.197494444444444
primer-cosmos-east,262999497,150.14817499999998,2.197494444444444
primer-cosmos-east,262999504,150.14817499999998,2.197494444444444
primer-cosmos-east,262999505,150.14817499999998,2.197494444444444
primer-cosmos-east,262999498,150.14817499999998,2.197494444444444
primer-cosmos-east,262999499,150.14817499999998,2.197494444444444
primer-cosmos-east,262999502,150.14817499999998,2.197494444444444
primer-cosmos-east,262999500,150.14817499999998,2.197494444444444
primer-cosmos-east,262999495,150.14817499999998,2.197494444444444
primer-cosmos-east,262999503,150.14817499999998,2.197494444444444
primer-cosmos-east,266380136,149.89779666666666,2.2381305555555557
primer-cosmos-east,266380060,149.89779666666666,2.2381305555555557
primer-cosmos-east,126650195,150.03559875,2.085430555555556
primer-cosmos-east,126650193,150.06974791666667,2.0730083333333336
primer-cosmos-east,200632765,150.3053741666667,2.2950777777777778
primer-cosmos-east,126650163,150.00143416666668,2.097852777777778
primer-cosmos-east,126571784,149.93196125,2.2257083333333334
primer-cosmos-east,195922208,150.04439458333334,2.219875
primer-cosmos-east,195922505,150.04439458333334,2.219875
primer-cosmos-east,262999388,150.14817499999998,2.197494444444444
primer-cosmos-east,262999522,150.14817499999998,2.197494444444444
primer-cosmos-east,300593774,150.14817499999998,2.197494444444444
primer-cosmos-east,262999519,150.14817499999998,2.197494444444444
primer-cosmos-east,300593767,150.14817499999998,2.197494444444444
primer-cosmos-east,262999518,150.14817499999998,2.197494444444444
primer-cosmos-east,300593768,150.14817499999998,2.197494444444444
primer-cosmos-east,262999523,150.14817499999998,2.197494444444444
primer-cosmos-east,300593766,150.14817499999998,2.197494444444444
primer-cosmos-east,262999521,150.14817499999998,2.197494444444444
primer-cosmos-east,300593771,150.14817499999998,2.197494444444444
primer-cosmos-east,262999517,150.14817499999998,2.197494444444444
primer-cosmos-east,300593772,150.14817499999998,2.197494444444444
primer-uds-south,238309451,34.37777625,-5.271144444444417
primer-uds-south,238309438,34.37777625,-5.271144444444417
primer-uds-south,183107238,34.37777625,-5.271144444444417
primer-uds-south,183452031,34.37777625,-5.271144444444417
primer-uds-south,308441563,34.37777625,-5.271144444444417
primer-uds-south,308398448,34.37777625,-5.271144444444417
primer-uds-south,300638799,34.37777625,-5.271144444444417
primer-uds-south,300638863,34.37777625,-5.271144444444417
primer-uds-south,163218148,34.35416333333333,-5.270908333333352
primer-uds-south,163218143,34.35416333333333,-5.270908333333352
primer-uds-south,163879721,34.35794666666666,-5.290783333333309
primer-uds-south,183628628,34.35794666666666,-5.290783333333309
primer-uds-south,87768077,34.34513875,-5.271291666666684
primer-uds-south,87768088,34.34513875,-5.271291666666684
primer-uds-south,222758563,34.33983583333333,-5.25140555555555
primer-uds-south,222759543,34.33983583333333,-5.25140555555555
primer-uds-south,87767809,34.35043333333333,-5.291166666666641
primer-uds-south,87767785,34.35043333333333,-5.291166666666641
primer-uds-south,87767284,34.44305125,-5.270847222222244
primer-uds-south,87767285,34.44305125,-5.270847222222244
primer-uds-south,308293222,34.44251416666667,-5.271166666666659
primer-uds-south,308293146,34.44251416666667,-5.271166666666659
primer-uds-south,377145233,34.36027625,-5.130755555555538
primer-uds-south,238309424,34.36027625,-5.130755555555538
primer-uds-south,109734188,34.36027625,-5.130755555555538
primer-uds-south,377145234,34.36027625,-5.130755555555538
primer-uds-south,238309423,34.36027625,-5.130755555555538
primer-uds-south,109734219,34.36027625,-5.130755555555538
primer-uds-south,163480691,34.443832083333334,-5.270674999999983
primer-uds-south,163480635,34.443832083333334,-5.270674999999983
primer-uds-south,220850138,34.31247375,-5.2714194444444615
primer-uds-south,220850136,34.31247375,-5.2714194444444615
primer-uds-south,306669618,34.46896625,-5.251758333333328
primer-uds-south,306669620,34.46896625,-5.251758333333328
primer-uds-south,111184671,34.43083333333333,-5.15033055555557
