id,field,ra,dec,z_phot,F444W_mag,r_eff_50_phys,r_eff_arcsec,SB_F444W,logSigma_Mstar,logMstar_best,verdict
23054,ceers-full,215.07825941225204,52.94849717876277,6.8682966,33.886522255354016,64.28460296438449,0.01190327961223768,25.507730114331153,6.323786068096718,9.94,Neutral
24464,ceers-full,214.8760422893777,52.806111552633055,5.655386,33.048521476678566,61.57873392283105,0.010218941355304509,24.338425692513226,6.141138489130684,9.72,Support
28748,ceers-full,214.92414994156533,52.84905137748051,4.7529554,32.03723642435992,65.65756697521525,0.009976710357857575,23.275047926287726,5.855430429287553,9.49,Neutral
29421,ceers-full,215.0220706743329,52.920785903564735,4.785098,33.544379773967506,70.82442982441934,0.010796632820958491,24.953696114949175,5.659633826205383,9.36,Weak
30600,ceers-full,214.85011291469965,52.80005115451776,4.025932,33.87982849081861,87.27410747781781,0.012309505275754263,25.57390616656572,4.588229167741764,8.47,Support
36886,ceers-full,214.84938801632256,52.81182367188121,4.4499197,32.73230432390737,71.03828593380159,0.01046754931940279,24.074404084695743,5.3870150521861735,9.09,Support
36985,ceers-full,214.99097734698265,52.91652307509784,5.6537137,32.862478879644,61.34467743649027,0.010178489808801663,24.1437702920719,5.694446225620981,9.27,Null wins
39094,ceers-full,214.73254876249405,52.73575171372978,4.73153,32.851498308716714,68.47869120959936,0.010382969112711467,24.175980800827787,5.728889097300845,9.4,Neutral
40589,ceers-full,214.84054150613645,52.81794281503024,8.006711,33.726316134480776,59.37592096716466,0.012076677477371768,25.378928156632934,6.5027792821327,10.05,Null wins
41179,ceers-full,214.89247914214488,52.85689049273915,7.24225,33.176680823139954,57.4217396408689,0.010975581152184088,24.621693130997144,6.931847308632517,10.45,Support
41913,ceers-full,214.79536842274857,52.78884586799004,5.2459974,30.90109695389904,61.63378721184913,0.009833894345127943,22.10759932533878,6.200362290705325,9.78,Null wins
42093,ceers-full,214.88679187567013,52.85538075151782,6.445882,32.291667174855434,56.23605433097119,0.01003472915423563,23.54207013163588,6.119970316317856,9.62,Support
47021,ceers-full,214.8967632664052,52.875800211156765,8.0230665,34.830721481495324,65.36525512787183,0.013312033958914306,26.69481824738333,6.029306078762458,9.66,Null wins
48983,ceers-full,214.89224818634747,52.8774094024243,7.136761,31.663841107405286,51.93081889094175,0.009838442020510072,22.87134744213765,7.109149658025244,10.54,Null wins
49360,ceers-full,214.9370013823801,52.91065418649201,4.737312,33.58124382131188,68.91183834860217,0.010454729107985498,24.920682424620907,5.843412328671436,9.52,Weak
55490,ceers-full,214.9830263067039,52.95600124785248,7.1493306,31.608801689438607,52.387914284993016,0.009935567370484667,22.83763973385608,7.221537783464851,10.66,Neutral
57051,ceers-full,215.00849067410635,52.97797375299749,5.668079,33.05917856377175,64.39483006557025,0.010699100343901202,24.448789548836906,6.132297997085439,9.75,Weak
58630,ceers-full,214.8400406174198,52.86065073671731,4.546808,33.03480978761854,68.52601108185242,0.010197649166550131,24.320184802837563,5.628289095698642,9.3,Null wins
59162,ceers-full,214.80666972093113,52.83780245848676,7.84113,32.98111579854443,53.05169831149987,0.010649378826601134,24.36061186185443,7.150601417474115,10.6,Null wins
59626,ceers-full,214.8601565408176,52.87743329543511,6.367115,33.07693641715585,57.40807305352339,0.0101720536537241,24.356854310132924,6.792054060637398,10.31,Support
60774,ceers-full,214.9233737742542,52.9255926851509,5.2847676,32.62298357331423,62.041777733201435,0.009936394778270696,23.85200244468441,6.044631532978686,9.63,Neutral
61323,ceers-full,214.97244135966025,52.962192664107064,7.1270275,33.700871855773066,61.552384141078534,0.011651697680642234,25.27569257617251,5.871510241297612,9.45,Neutral
63106,ceers-full,214.92723943668085,52.93389650740569,5.655657,32.38656415187141,59.95507577844757,0.00994975160120689,23.618500026495298,6.4343480875403625,9.99,Null wins
67137,ceers-full,214.88868638451572,52.91541323485833,7.4964614,33.049618462058646,62.40130278603175,0.012181332131999125,24.720967067191744,7.31961268644033,10.91,Null wins
68816,ceers-full,214.76658171975708,52.831522733700005,4.532283,33.10622070975307,70.80639597093622,0.01052143595529259,24.459470471233782,4.769855021077433,8.47,Support
70681,ceers-full,214.95683695298104,52.97315297996034,7.9008055,33.52252269327117,56.09205306411676,0.011313402680331432,25.033363601684616,6.802197327572372,10.3,Null wins
71267,ceers-full,215.00284155143623,53.00759273053756,7.5175495,34.13529059326105,59.90658516540552,0.011714579525360131,25.721798799800826,6.495050871287937,10.05,Null wins
71321,ceers-full,214.80914693119064,52.86847974477716,7.12932,33.581585308266604,63.36040081081617,0.01199627220911845,25.219691549187633,5.986364168223011,9.59,Neutral
71380,ceers-full,214.9984027009664,53.0046239982825,7.1262627,32.567409334055945,54.160871476723834,0.010251842443585147,23.864293631128668,6.642628712483072,10.11,Neutral
72633,ceers-full,214.81767928550417,52.87785983915585,5.4433956,33.20802607881441,67.06142219180622,0.010906173114474513,24.639262695515903,6.417054481190949,10.07,Neutral
72956,ceers-full,214.8306601186004,52.88777481168739,8.90418,34.067538128608305,58.17583598902204,0.012671817227735282,25.824607311511365,6.630514734335647,10.16,Neutral
73890,ceers-full,214.91250240504385,52.94944030617143,5.6603184,33.93176110872135,76.25109483703007,0.012659711009364144,25.686754749956982,5.795507832401247,9.56,Support
7242,primer-cosmos-west,150.13230621254198,2.169692500519255,5.6587553,33.68291821753419,166.7174549082523,0.027675443981828383,27.136265883032625,5.296037856450904,9.74,Support
8118,primer-cosmos-west,150.0981218093673,2.1749178052619516,5.642418,33.62803014859127,124.26756861408884,0.02059681403350177,26.43990506938664,5.621284397740134,9.81,Weak
13074,primer-cosmos-west,150.07167339071867,2.200406394279048,5.214783,31.38233648383899,79.73062908385373,0.012682648260768209,23.141260905286824,6.176749618519206,9.98,Neutral
13666,primer-cosmos-west,150.12294911061196,2.2033023216193475,5.2880526,32.7229187398669,115.84346480281005,0.018559006337503625,25.308567021940107,5.532256922973447,9.66,Neutral
15233,primer-cosmos-west,150.0597846244577,2.210537433565662,4.9860177,32.70054169774058,92.76965482447171,0.014428342735316914,24.739498630147587,5.3451881186279735,9.28,Support
16152,primer-cosmos-west,150.12492421255888,2.21457222007294,5.7143655,32.117135508937686,165.23186775265145,0.027573137736010334,25.56244114196657,6.143812375842367,10.58,Support
18540,primer-cosmos-west,150.06255912790388,2.2257225169163104,8.933716,33.44665407535566,105.95344761289827,0.02312904675777482,26.510317427565525,6.219769814482168,10.27,Neutral
21037,primer-cosmos-west,150.0777709920214,2.237528737405602,4.4761047,32.96790964560356,99.04435864493556,0.014633369314187709,25.037505994222478,4.50834051181366,8.5,Support
21620,primer-cosmos-west,150.06657057247196,2.2401842227240047,8.087144,33.228733772443675,88.58474492387647,0.018131973242476073,25.76383380165231,6.605282122045477,10.5,Null wins
22379,primer-cosmos-west,150.07522099256468,2.2446800377985117,5.734882,33.15334877806911,115.64072090795396,0.01933488230818841,25.827931124094526,5.153778419174491,9.28,Null wins
22483,primer-cosmos-west,150.11107591653396,2.2452699630502013,7.1354685,32.9852075155878,62.23396554893685,0.011789116706859002,24.585488532507007,6.701945049769769,10.29,Neutral
22702,primer-cosmos-west,150.06375987090527,2.2468025541453227,5.4311905,30.85572749175689,102.77250209722588,0.016694260353218717,23.211438084504803,6.026246140038052,10.05,Neutral
25633,primer-cosmos-west,150.12473224521966,2.262793626463721,7.051051,32.392973094955536,76.65286982916518,0.014417108241853868,24.430238572176577,6.310943161654727,10.08,Neutral
26495,primer-cosmos-west,150.11970344327588,2.267013026885495,5.019624,32.188655793696356,70.6762484733498,0.011028824272068088,23.644176560130834,5.801453022194815,9.5,Weak
28491,primer-cosmos-west,150.07802737195297,2.277624990798764,5.5851088,32.20426001765847,79.56627634394629,0.013116262481271856,24.03618519509382,6.008541932391532,9.81,Support
28500,primer-cosmos-west,150.08282077961337,2.277725899482126,5.42897,32.77138180254864,75.64182650308877,0.01228455812166909,24.46105418141609,5.632475985813819,9.39,Neutral
29372,primer-cosmos-west,150.1334399364472,2.2820779097467385,5.3858166,33.98220712728558,93.85081376475873,0.015178564863363792,26.131235363331328,5.45512391466253,9.4,Neutral
29568,primer-cosmos-west,150.1152256315934,2.2829874786923807,4.3603206,33.87514520938177,94.09757458873746,0.01373863680432009,25.80773810432278,5.092843141164673,9.04,Weak
30073,primer-cosmos-west,150.1326103028289,2.2854227065895474,6.004138,33.47166776878836,87.42338542566257,0.014987932129063476,25.593251039419272,5.626744759380308,9.51,Weak
30145,primer-cosmos-west,150.07916934420106,2.285735767865748,5.6646295,33.27075621394064,149.96190821601851,0.02490781592385173,26.495309133156844,5.388038083921427,9.74,Support
31319,primer-cosmos-west,150.05536979441715,2.2915888796288457,6.3338737,32.168406895273534,130.8597623509306,0.023117818978666344,25.231015870602068,6.356387745482819,10.59,Support
31661,primer-cosmos-west,150.05966497582264,2.2934374274151508,4.4626226,32.470421213489196,122.35028415048204,0.018051838768973275,24.99590312492211,5.334790035381342,9.51,Support
32535,primer-cosmos-west,150.07197125377567,2.297260415195796,5.7491784,32.646009897889165,81.89057825756488,0.013710336475133908,24.574125145877247,6.603532124345528,10.43,Null wins
33230,primer-cosmos-west,150.12923549364174,2.301743957339333,4.7521863,34.257953237045825,102.99714741537544,0.015649273469978627,26.4732988181924,5.094349606490957,9.12,Weak
36162,primer-cosmos-west,150.12915260684125,2.3158154162345532,6.410995,32.56039409999695,133.52391874334594,0.023751936388759116,25.681763889151867,6.018881860392238,10.27,Support
42656,primer-cosmos-west,150.07778985191382,2.3503723579227365,5.6853933,32.744710268021805,137.01309082108364,0.022801759732503143,25.777426775247278,5.966475872990049,10.24,Support
43505,primer-cosmos-west,150.0633371231677,2.3549759118132676,4.6754527,33.10642066445836,109.58652388039856,0.01652215419266605,25.43962870064198,5.300485697619725,9.38,Weak
44446,primer-cosmos-west,150.10690911630107,2.360047767613252,7.1314645,33.042119445407536,108.95758931533,0.020633101216876636,25.857816670342242,6.235485028164922,10.31,Neutral
46914,primer-cosmos-west,150.07834018465627,2.3726831628688827,5.654763,33.568371967346586,113.61711005427549,0.018853557077729666,26.18821314950741,5.17911252311951,9.29,Null wins
47165,primer-cosmos-west,150.07423597385812,2.373887226537977,5.2337646,32.110084539161925,103.36663149948336,0.016472872243850696,24.436805872149534,6.021239272474178,10.05,Null wins
50300,primer-cosmos-west,150.12941197066553,2.393662555256823,5.6961317,35.005709883191166,150.08269342514518,0.0250021196165943,28.23846870804051,4.657338769854572,9.01,Weak
50560,primer-cosmos-west,150.10104157507683,2.395235378443164,5.145899,33.698069755440294,90.27714609838806,0.01426380113836411,25.71212081420633,5.198844357170666,9.11,Weak
51657,primer-cosmos-west,150.11024715996857,2.4022096081685143,4.7941256,32.1219845265619,80.07213167615052,0.012217436868457878,23.79975972611025,5.56303721914736,9.37,Weak
53626,primer-cosmos-west,150.12873539862363,2.4163333958913404,5.6552424,32.740524390392366,104.23609330794172,0.01729766090232136,25.173335967570335,5.92396374805598,9.96,Support
54067,primer-cosmos-west,150.11507176793666,2.4196832960705383,5.6564326,33.934378456903815,129.6591627943341,0.021518963598014584,26.841359893103906,4.554393573903292,8.78,Neutral
55716,primer-cosmos-west,150.1316986670536,2.4356820832503256,4.438319,31.69101392971268,100.42275056217166,0.014779827202235318,23.782235394206737,5.876335775092557,9.88,Support
1498,gds,53.05703129811096,-27.874368711785543,4.6633844,32.84612046992835,72.06188418034793,0.010851391160732325,24.266422245673972,5.144588773396366,8.86,Support
2981,gds,53.087727002416266,-27.87124065648318,4.812245,34.52601988543792,114.38734607843122,0.017485005914967603,26.982223484982743,4.803244032069689,8.92,Neutral
3099,gds,53.06411369523224,-27.870929225405476,5.458368,33.252115617363195,72.9155545516948,0.011875285686157713,24.868210630763862,5.544359633751069,9.27,Neutral
5434,gds,53.1247677388974,-27.866299033357972,4.1072683,31.80848867464942,136.0695016042382,0.019354544040090602,24.485278079091266,5.302478411889637,9.57,Support
14381,gds,53.060545585361965,-27.848395272139655,5.44441,34.57700052509408,88.22444685490777,0.014349305673266135,26.60402964264481,5.288822111753256,9.18,Neutral
14605,gds,53.10604518883795,-27.84821941904518,6.9280586,33.16091937965253,128.9742241066029,0.024004552847654723,26.30526216350641,6.328994152220175,10.55,Weak
16053,gds,53.14340602720109,-27.844804204263163,6.9018006,35.14879338760415,86.51278858910993,0.016065417808283054,27.421128192313528,5.895839378060989,9.77,Neutral
18537,gds,53.116682410199424,-27.839793141044453,4.277338,32.48623544361551,154.45247659225817,0.02235902310038731,25.476374248574082,5.3524102470885655,9.73,Support
22388,gds,53.16180031300524,-27.831614170842723,7.18187,30.193229008126448,51.617490766362046,0.009816309391726974,21.395844880287335,7.81440622247503,11.24,Support
23636,gds,53.22737884821788,-27.828790896365472,7.1328406,33.137337735929805,89.84060419451028,0.017014928704550684,25.534363086004095,6.163054672053761,10.07,Neutral
23868,gds,53.13382619697032,-27.828255639094433,8.927632,34.69241884041248,90.87535500375512,0.01982868838653021,27.42176346096769,5.703107759124226,9.62,Neutral
29303,gds,53.126539480238954,-27.818090680221843,5.9859753,33.51399876075294,130.32232675744794,0.02230518120985071,26.49890222173905,5.629962349589093,9.86,Support
32147,gds,53.067675811963305,-27.812326920318203,4.603241,31.679706817683137,104.21841686410552,0.01559836389013917,23.88797673774592,6.024111056589239,10.06,Null wins
32402,gds,53.15933320190422,-27.81174927107328,4.9424376,34.466436541052026,111.45010928298252,0.01725886272239787,26.894372094613814,5.035839002667658,9.13,Neutral
35367,gds,53.15477111670093,-27.80651866081544,5.489472,32.13810523969311,63.37424282665511,0.010352168934814235,23.456136674131066,5.79617443285315,9.4,Support
37563,gds,53.140781936344226,-27.802179194098684,5.7131443,33.990188777790436,144.5669394743945,0.0241218950076835,27.14512057368481,5.42986202605332,9.75,Support
39509,gds,53.11154067683712,-27.798073260782136,4.2876787,34.44796716672226,107.79712363249556,0.015621682510176533,26.659480883979064,4.764785654684481,8.83,Support
41129,gds,53.12142478916305,-27.794912385304425,7.1333513,33.62512233421152,68.40762320978455,0.012956290935662234,25.430400473958198,5.5497909973355855,9.22,Neutral
44531,gds,53.08674827656752,-27.787431508471997,7.1240745,33.79928094408422,98.9594943584412,0.01872808989680805,26.40462305258415,5.599085064872257,9.59,Neutral
45202,gds,53.12690221697067,-27.786151936566537,7.1312556,33.07492890137188,89.27772862245315,0.01690606353019322,25.45801606635521,5.698513734915216,9.6,Null wins
46221,gds,53.13904106099478,-27.7844417648111,4.0452294,32.912414550861165,93.70175862178228,0.01324261288787851,24.765157651630993,40.03650451614187,43.98,Support
46281,gds,53.116745517174344,-27.783976891724176,4.789628,33.11894080911528,98.6429472163686,0.015044187979224815,25.248659247622232,40.131867921067055,44.12,Neutral
51983,gds,53.20399361624679,-27.77210027988984,7.1353054,33.849197994971625,69.60012298027199,0.013184322608153108,25.692361783039274,40.88477998602007,44.57,Neutral
52017,gds,53.16611577132824,-27.772043285319793,6.3311334,33.90253753005285,146.5323076361852,0.025880175742914166,27.210248317505403,40.07813322186595,44.41,Support
64049,gds,53.18478625734835,-27.74404552734683,5.2713456,34.54129343536026,81.54651482482295,0.013043179557631573,26.361085482055472,40.38718919063777,44.21,Neutral
65646,gds,53.15818278196654,-27.73913159824651,5.658066,33.35485485757408,89.56483600565815,0.014866979891158512,25.45884330935099,40.38572492992095,44.29,Support
66116,gds,53.16137624108439,-27.73766821890653,6.846422,32.78636924267395,102.6202347336458,0.018965900021009872,25.419111208610353,40.487533992547576,44.51,Neutral
